Annotator	Annotation date	Name	GBE ID	Field	BasketID	TableID	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link	Notes	Source_file
				IGF-1 assay date			30771									472319	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30771		ukb_20190412.tsv
				IGF-1 aliquot			30772									472108	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30772		ukb_20190412.tsv
				IGF-1 correction level			30773									468409	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30773		ukb_20190412.tsv
				IGF-1 correction reason			30774									468409	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30774		ukb_20190412.tsv
				IGF-1 missing reason			30775									26596	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30775		ukb_20190412.tsv
				IGF-1 reportability			30776									468415	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30776		ukb_20190412.tsv
				LDL direct			30780									470032	Accruing	Continuous	mmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30780		ukb_20190412.tsv
				LDL direct assay date			30781									474111	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30781		ukb_20190412.tsv
				LDL direct aliquot			30782									473902	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30782		ukb_20190412.tsv
				LDL direct correction level			30783									470032	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30783		ukb_20190412.tsv
				LDL direct correction reason			30784									470032	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30784		ukb_20190412.tsv
				LDL direct missing reason			30785									24802	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30785		ukb_20190412.tsv
				LDL direct reportability			30786									470039	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30786		ukb_20190412.tsv
				Lipoprotein A			30790									377680	Accruing	Continuous	nmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30790		ukb_20190412.tsv
				Lipoprotein A assay date			30791									460507	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30791		ukb_20190412.tsv
				Lipoprotein A aliquot			30792									460300	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30792		ukb_20190412.tsv
				Lipoprotein A correction level			30793									377680	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30793		ukb_20190412.tsv
				Lipoprotein A correction reason			30794									377680	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30794		ukb_20190412.tsv
				Lipoprotein A missing reason			30795									118802	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30795		ukb_20190412.tsv
				Lipoprotein A reportability			30796									456876	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30796		ukb_20190412.tsv
				Oestradiol			30800									77719	Accruing	Continuous	pmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30800		ukb_20190412.tsv
				Oestradiol assay date			30801									442807	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30801		ukb_20190412.tsv
				Oestradiol aliquot			30802									442616	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30802		ukb_20190412.tsv
				Oestradiol correction level			30803									77719	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30803		ukb_20190412.tsv
				Oestradiol correction reason			30804									77719	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30804		ukb_20190412.tsv
				Oestradiol missing reason			30805									417460	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30805		ukb_20190412.tsv
				Oestradiol reportability			30806									439827	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30806		ukb_20190412.tsv
				Phosphate			30810									431546	Accruing	Continuous	mmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30810		ukb_20190412.tsv
				Phosphate assay date			30811									473939	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30811		ukb_20190412.tsv
				Phosphate aliquot			30812									473730	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30812		ukb_20190412.tsv
				Phosphate correction level			30813									431546	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30813		ukb_20190412.tsv
				Phosphate correction reason			30814									431546	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30814		ukb_20190412.tsv
				Phosphate missing reason			30815									66052	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30815		ukb_20190412.tsv
				Phosphate reportability			30816									431558	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30816		ukb_20190412.tsv
				Rheumatoid factor			30820									41991	Accruing	Continuous	IU/ml	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30820		ukb_20190412.tsv
				Rheumatoid factor assay date			30821									474062	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30821		ukb_20190412.tsv
				Rheumatoid factor aliquot			30822									473853	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30822		ukb_20190412.tsv
				Rheumatoid factor correction level			30823									41991	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30823		ukb_20190412.tsv
				Rheumatoid factor correction reason			30824									41991	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30824		ukb_20190412.tsv
				Rheumatoid factor missing reason			30825									451526	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30825		ukb_20190412.tsv
				Rheumatoid factor reportability			30826									470846	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30826		ukb_20190412.tsv
				SHBG			30830									428197	Accruing	Continuous	nmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30830		ukb_20190412.tsv
				SHBG assay date			30831									470599	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30831		ukb_20190412.tsv
				SHBG aliquot			30832									470391	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30832		ukb_20190412.tsv
				SHBG correction level			30833									428197	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30833		ukb_20190412.tsv
				SHBG correction reason			30834									428197	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30834		ukb_20190412.tsv
				SHBG missing reason			30835									69590	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30835		ukb_20190412.tsv
				SHBG reportability			30836									428925	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30836		ukb_20190412.tsv
				Total bilirubin			30840									468910	Accruing	Continuous	umol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30840		ukb_20190412.tsv
				Total bilirubin assay date			30841									474547	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30841		ukb_20190412.tsv
				Total bilirubin aliquot			30842									474338	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30842		ukb_20190412.tsv
				Total bilirubin correction level			30843									468910	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30843		ukb_20190412.tsv
				Total bilirubin correction reason			30844									468910	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30844		ukb_20190412.tsv
				Total bilirubin missing reason			30845									26007	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30845		ukb_20190412.tsv
				Total bilirubin reportability			30846									468928	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30846		ukb_20190412.tsv
				Testosterone			30850									427085	Accruing	Continuous	nmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30850		ukb_20190412.tsv
				Testosterone assay date			30851									470752	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30851		ukb_20190412.tsv
				Testosterone aliquot			30852									470540	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30852		ukb_20190412.tsv
				Testosterone correction level			30853									427085	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30853		ukb_20190412.tsv
				Testosterone correction reason			30854									427085	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30854		ukb_20190412.tsv
				Testosterone missing reason			30855									69062	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30855		ukb_20190412.tsv
				Testosterone reportability			30856									467067	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30856		ukb_20190412.tsv
				Total protein			30860									431892	Accruing	Continuous	g/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30860		ukb_20190412.tsv
				Total protein assay date			30861									474388	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30861		ukb_20190412.tsv
				Total protein aliquot			30862									474179	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30862		ukb_20190412.tsv
				Total protein correction level			30863									431892	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30863		ukb_20190412.tsv
				Total protein correction reason			30864									431892	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30864		ukb_20190412.tsv
				Total protein missing reason			30865									65666	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30865		ukb_20190412.tsv
				Total protein reportability			30866									431909	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30866		ukb_20190412.tsv
				Triglycerides			30870									470500	Accruing	Continuous	mmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30870		ukb_20190412.tsv
				Triglycerides assay date			30871									474562	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30871		ukb_20190412.tsv
				Triglycerides aliquot			30872									474353	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30872		ukb_20190412.tsv
				Triglycerides correction level			30873									470500	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30873		ukb_20190412.tsv
				Triglycerides correction reason			30874									470500	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30874		ukb_20190412.tsv
				Triglycerides missing reason			30875									24291	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30875		ukb_20190412.tsv
				Triglycerides reportability			30876									470639	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30876		ukb_20190412.tsv
				Urate			30880									470321	Accruing	Continuous	umol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30880		ukb_20190412.tsv
				Urate assay date			30881									474397	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30881		ukb_20190412.tsv
				Urate aliquot			30882									474188	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30882		ukb_20190412.tsv
				Urate correction level			30883									470321	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30883		ukb_20190412.tsv
				Urate correction reason			30884									470321	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30884		ukb_20190412.tsv
				Urate missing reason			30885									24496	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30885		ukb_20190412.tsv
				Urate reportability			30886									470452	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30886		ukb_20190412.tsv
				Vitamin D			30890									449978	Accruing	Continuous	nmol/L	Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30890		ukb_20190412.tsv
				Vitamin D assay date			30891									474592	Accruing	Date		Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30891		ukb_20190412.tsv
				Vitamin D aliquot			30892									474382	Accruing	Categorical single		Auxiliary	Unisex	2	1	1529	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30892		ukb_20190412.tsv
				Vitamin D correction level			30893									449978	Accruing	Categorical single		Auxiliary	Unisex	2	1	165	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30893		ukb_20190412.tsv
				Vitamin D correction reason			30894									449978	Accruing	Categorical single		Auxiliary	Unisex	2	1	305	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30894		ukb_20190412.tsv
				Vitamin D missing reason			30895									45591	Accruing	Categorical single		Auxiliary	Unisex	2	1	782	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30895		ukb_20190412.tsv
				Vitamin D reportability			30896									452542	Accruing	Categorical single		Auxiliary	Unisex	2	1	4917	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30896		ukb_20190412.tsv
				Estimated sample dilution factor			30897									468511	Accruing	Continuous	factor	Auxiliary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30897		ukb_20190412.tsv
				Date of death			40000									20284	Accruing	Date		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40000		ukb_20190412.tsv
				Underlying (primary) cause of death: ICD10			40001									20274	Accruing	Categorical single		Primary	Unisex	2	1	19	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40001		ukb_20190412.tsv
				Contributory (secondary) causes of death: ICD10			40002									12554	Accruing	Categorical single		Primary	Unisex	2	14	19	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40002		ukb_20190412.tsv
				Date of cancer diagnosis			40005									89769	Accruing	Date		Primary	Unisex	17	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40005		ukb_20190412.tsv
				Type of cancer: ICD10			40006									84726	Accruing	Categorical single		Primary	Unisex	17	1	19	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40006		ukb_20190412.tsv
				Age at death			40007									20349	Accruing	Continuous		Derived	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40007		ukb_20190412.tsv
				Age at cancer diagnosis			40008									89808	Accruing	Continuous		Derived	Unisex	32	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40008		ukb_20190412.tsv
				Reported occurrences of cancer			40009									89769	Ongoing	Integer		Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40009		ukb_20190412.tsv
				Description of cause of death			40010									17027	Accruing	Compound		Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40010		ukb_20190412.tsv
				Histology of cancer tumour			40011									89180	Accruing	Categorical single		Primary	Unisex	17	1	38	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40011		ukb_20190412.tsv
				Behaviour of cancer tumour			40012									89272	Accruing	Categorical single		Primary	Unisex	17	1	39	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40012		ukb_20190412.tsv
				Type of cancer: ICD9			40013									11222	Accruing	Categorical single		Primary	Unisex	15	1	87	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40013		ukb_20190412.tsv
				Death report format			40018									20284	Ongoing	Categorical single		Primary	Unisex	2	1	261	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40018		ukb_20190412.tsv
				Cancer report format			40019									89811	Ongoing	Categorical single		Auxiliary	Unisex	17	1	262	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40019		ukb_20190412.tsv
				Death record origin			40020									20284	Accruing	Categorical single		Primary	Unisex	2	1	1970	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40020		ukb_20190412.tsv
				Cancer record origin			40021									89811	Updateable	Categorical single		Primary	Unisex	17	1	1970	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=40021		ukb_20190412.tsv
				"Episodes containing ""Number of weeks of gestation"" data"			41066									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41066		ukb_20190412.tsv
				"Episodes containing ""Delivery place"" data"			41067									16621	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41067		ukb_20190412.tsv
				"Episodes containing ""Delivery method"" data"			41068									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41068		ukb_20190412.tsv
				"Episodes containing ""Birth order"" data"			41069									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41069		ukb_20190412.tsv
				"Episodes containing ""Date of birth of baby"" data"			41070									11073	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41070		ukb_20190412.tsv
				"Episodes containing ""Status of baby at birth"" data"			41071									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41071		ukb_20190412.tsv
				"Episodes containing ""Resuscitation method"" data"			41072									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41072		ukb_20190412.tsv
				"Episodes containing ""Sex of baby"" data"			41073									15519	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41073		ukb_20190412.tsv
				"Episodes containing ""Weight of baby"" data"			41074									16604	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41074		ukb_20190412.tsv
				"Episodes containing ""Status of person conducting delivery"" data"			41075									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41075		ukb_20190412.tsv
				"Episodes containing ""Diagnoses - secondary ICD9"" data"			41076									8711	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41076		ukb_20190412.tsv
				"Episodes containing ""Diagnoses - secondary ICD10"" data"			41078									346202	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41078		ukb_20190412.tsv
				"Episodes containing ""Diagnoses - secondary ICD10 addendum"" data"			41079									4743	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41079		ukb_20190412.tsv
				"Episodes containing ""Operative procedures - secondary OPCS4"" data"			41080									367452	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41080		ukb_20190412.tsv
				"Episodes containing ""Dates of operations"" data"			41082									354025	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41082		ukb_20190412.tsv
				"Episodes containing ""External cause - ICD10"" data"			41104									77463	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41104		ukb_20190412.tsv
				"Episodes containing ""External cause - ICD10 addendum"" data"			41105									177	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41105		ukb_20190412.tsv
				"Episodes containing ""Operation status"" data"			41106									322505	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41106		ukb_20190412.tsv
				"Episodes containing ""Duration of post-operative stay"" data"			41107									351824	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41107		ukb_20190412.tsv
				"Episodes containing ""Duration of pre-operative stay"" data"			41108									351838	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41108		ukb_20190412.tsv
				"Episodes containing ""Date of first antenatal assessment"" data"			41113									10167	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41113		ukb_20190412.tsv
				"Episodes containing ""Gestation period at first antenatal assessment"" data"			41114									8152	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41114		ukb_20190412.tsv
				"Episodes containing ""Antenatal stay"" data"			41115									11040	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41115		ukb_20190412.tsv
				"Episodes containing ""Intended delivery place"" data"			41116									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41116		ukb_20190412.tsv
				"Episodes containing ""Reason for changing delivery place"" data"			41117									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41117		ukb_20190412.tsv
				"Episodes containing ""Anaesthetic administered during delivery"" data"			41118									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41118		ukb_20190412.tsv
				"Episodes containing ""Anaesthetic administered post delivery"" data"			41119									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41119		ukb_20190412.tsv
				"Episodes containing ""Delivery onset method"" data"			41120									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41120		ukb_20190412.tsv
				"Episodes containing ""Number of babies delivered from single pregnancy"" data"			41121									16625	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41121		ukb_20190412.tsv
				"Episodes containing ""Postnatal stay"" data"			41122									10980	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41122		ukb_20190412.tsv
				"Episodes containing ""Level of neonatal care"" data"			41123									196044	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41123		ukb_20190412.tsv
				"Episodes containing ""Mother age on date of delivery"" data"			41124									11071	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41124		ukb_20190412.tsv
				"Episodes containing ""Number of previous pregnancies"" data"			41125									16623	Accruing	Integer	records	Primary	Female	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41125		ukb_20190412.tsv
				"Episodes containing ""Diagnoses - main ICD10"" data"			41142									410289	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41142		ukb_20190412.tsv
				"Episodes containing ""Diagnoses - main ICD10 - addendum"" data"			41143									3297	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41143		ukb_20190412.tsv
				"Episodes containing ""Diagnoses - main ICD9"" data"			41144									20301	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41144		ukb_20190412.tsv
				"Episodes containing ""Operative procedure - main OPCS4"" data"			41146									410231	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41146		ukb_20190412.tsv
				"Episodes containing ""Date of operation"" data"			41148									397491	Accruing	Integer	records	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41148		ukb_20190412.tsv
				Operative procedures - main OPCS4			41200									410231	Ongoing	Categorical multiple		Primary	Unisex	1	49	240	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41200		ukb_20190412.tsv
				Intended management of patient (polymorphic)			41206									382509	Ongoing	Text		Auxiliary	Unisex	1	7		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=41206		ukb_20190412.tsv
