Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
		Vitamin_E_vs_multivitamin	BIN_FC11006155	Years since last breast cancer screening / mammogram	6155		19		11	-3		5	7	222687	Complete	Integer	years	Primary	Female	4	1	100629	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100629
Lab	20190327	BKV_seropositivity_for_Human_Polyomavirus_BKV	BIN23065	BKV seropositivity for Human Polyomavirus BKV	23065		1		1			1	0	9691	Accruing	Categorical single		Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23065
Guhan	11/26/18	Mean_ISOVF_in_cerebral_peduncle_on_FA_skeleton_(right)	INI25454	Mean ISOVF in cerebral peduncle on FA skeleton (right)	25454	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1	100569.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25454
Guhan	11/26/18	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(left)	INI25490	Weighted-mean FA in tract anterior thalamic radiation (left)	25490	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25490
Guhan	11/26/18	Leg_bone_area_(right)	INI23316	Leg bone area (right)	23316	1		1						4350	Accruing	Continuous	cm2	Primary	Unisex	1	1	100579.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23316
	8/27/17	Anterior_thigh_lean_muscle_volume_(right)	INI22403	Anterior thigh lean muscle volume (right)	22403	1		1						955	Accruing	Continuous	litres	Derived	Unisex	1	1	100584.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22403
Ruge	2019/11/15	Manic/hyper symptoms (I was more talkative than usual)	BIN_FC20006156	Manic/hyper symptoms	6156	0	4		2			12;15	11;13;14;-7	221499	Complete	Categorical multiple	pounds	Primary	Female	4	1	100498	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6156
Guhan	2019/11/15	Green tea intake (Diet, 24hr recall, Online follow-up)	INI100420	Green tea intake	100420	1	0	1			1;2;3;4;5;600			19128	Complete	Categorical single	Mug/Cup	Primary	Unisex	5	1	100007	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100420
Guhan	11/26/18	Pressure_curve_(left)	INI5267	Pressure curve (left)	5267	1		1						127456	Complete	Compound	years	Primary	Unisex	2	1	100586.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5267
Jessica	11/9/18	Housing_score_(Scotland)	INI26432	Housing score (Scotland)	26432	1		1						35854	Complete	Continuous		Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26432
				Source of report of A75 (typhus fever)	130127									4	Ongoing	Categorical single		Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130127
				OCT measured (left)	6072									95962	Complete	Categorical single	years	Primary	Unisex	2	1	100274	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6072
Rivas Lab	7/27/17	Platelet_count	INI30080	Platelet count	30080	1		1						479450	Complete	Continuous	10^9 cells/Litre	Primary	Unisex	3	1	100595.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30080
				Source of report of B09 (unspecified viral infection characterised by skin and mucous membrane lesions)	130193									23	Ongoing	Categorical single		Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130193
				L1-L4 BMC (bone mineral content)	23203									5151	Accruing	Continuous	g	Primary	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23203
				Mean L2 in superior longitudinal fasciculus on FA skeleton (right)	25288									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100599.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25288
	2017-Nov-10	Manifestations_of_mania_or_irritability_More_restless_vs_any	BIN_FC20020548	Manifestations of mania or irritability	20548	0	9		2	-818		2	1,3,5,6,7,8,9	29057	Accruing	Categorical multiple	years	Primary	Unisex	1	8	1407	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20548
	8/27/17	Ever_highly_irritable/argumentative_for_2_days	BIN4653	Ever highly irritable/argumentative for 2 days	4653		1		1			1	0	195467	Complete	Categorical single		Primary	Unisex	3	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=4653
Guhan	11/26/18	Weighted-mean_MO_in_tract_uncinate_fasciculus_(right)	INI25568	Weighted-mean MO in tract uncinate fasciculus (right)	25568	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1	100353.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25568
	8/27/17	Volume_of_grey_matter_in_Cingulate_Gyrus,_anterior_division_(right)	INI25839	Volume of grey matter in Cingulate Gyrus, anterior division (right)	25839	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25839
				Mean L2 in pontine crossing tract on FA skeleton	25249									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25249
				Source of report of B03 (smallpox)	130181									14	Ongoing	Categorical single		Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130181
				Most recent bowel cancer screening	2355									177915	Complete	Integer	years	Primary	Unisex	4	1	100567	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2355
		Overall_health_rating	QT_FC1002178	Father's age	2178	1	0	1		-1;-3	4;3;2;1			114725	Complete	Integer	years	Primary	Unisex	4	1	100508	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100508
Lab	20190327	Direct_bilirubin	INI30660	Direct bilirubin	30660	1		1						401049	Accruing	Continuous	umol/L	Primary	Unisex	2	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30660
Ruge	2019/11/15	Which eye(s) affected by hypermetropia (long sight) (Left eye)	BIN_FC20005832	Which eye(s) affected by hypermetropia (long sight)	5832	0	2		2			2;3	1	139866	Complete	Categorical single	years	Primary	Unisex	4	1	100515	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5832
Guhan	2019/11/15	Fruit consumers	BIN104400	Fruit consumers	104400	0	1		1			1	0	211017	Complete	Categorical single	years	Primary	Unisex	5	1	100010	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104400
Guhan	11/26/18	Mean_FA_in_pontine_crossing_tract_on_FA_skeleton	INI25057	Mean FA in pontine crossing tract on FA skeleton	25057	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25057
	8/27/17	Volume_of_grey_matter_in_Superior_Temporal_Gyrus,_posterior_division_(left)	INI25800	Volume of grey matter in Superior Temporal Gyrus, posterior division (left)	25800	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25800
Guhan	2019/11/15	Fish consumer	BIN103140	Fish consumer	103140	0	1		1			1	0	211017	Complete	Categorical single		Primary	Unisex	5	1	100010	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=103140
		Frequency_of_tiredness_/_lethargy_in_last_2_weeks	QT_FC1002080	Forced vital capacity (FVC)	2080	1		1		-1;-3	1;2;3;4			457305	Complete	Continuous	litres	Primary	Unisex	4	3	100484	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100484
		Frequency_of_tenseness_/_restlessness_in_last_2_weeks	QT_FC1002070	Forced expiratory volume in 1-second (FEV1)	2070	1		1		-1;-3	1;2;3;4			457305	Complete	Continuous	litres	Primary	Unisex	4	3	100484	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100484
		Able_to_confide	QT_FC1002110	Peak expiratory flow (PEF)	2110	1	0	1		-1;-3	0;1;2;3;4;5			457305	Complete	Integer	litres/min	Primary	Unisex	4	3	100501	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=100501
Yosuke	11/9/18	Degree_bothered_by_pain/problems_during_intercourse_in_the_last_3_months	QT_FC10021057	Degree bothered by pain/problems during intercourse in the last 3 months	21057	1	1	1		-313;-818	-600;-601;-602			174781	Accruing	Categorical single		Primary	Unisex	1	1	1018	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21057
Yosuke	11/9/18	Degree_bothered_by_menstrual_cramps_or_other_problems_with_period_in_the_last_3_months	QT_FC10021050	Degree bothered by menstrual cramps or other problems with period in the last 3 months	21050	1	1	1		-313;-818	-600;-601;-602			99294	Accruing	Categorical single		Primary	Female	1	1	1018	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21050
				Mean L3 in cingulum cingulate gyrus on FA skeleton (left)	25331									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100267.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25331
				Mean L3 in cingulum cingulate gyrus on FA skeleton (right)	25330									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25330
				Mean MD in splenium of corpus callosum on FA skeleton	25108									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25108
				Age at first live birth	2754									185025	Complete	Integer	years	Primary	Female	3	1	100586	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2754
				avMSE	20261									114710	Complete	Continuous	dioptres	Derived	Unisex	1	1	100267.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20261
				Mean L2 in fornix cres+stria terminalis on FA skeleton (left)	25287									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	7.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25287
				Vitamin supplements (pilot)	10723									3771	Complete	Categorical multiple	Kg	Primary	Unisex	1	6	100691	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=10723
				Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left)	25291									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100352.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25291
				Visual acuity measured (left)	5187									133639	Complete	Categorical single		Primary	Unisex	2	1	100274	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5187
				Mean L1 in retrolenticular part of internal capsule on FA skeleton (right)	25220									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25220
Ruge	2019/11/15	Manic/hyper symptoms (I was more active than usual)	BIN_FC10006156	Manic/hyper symptoms	6156	0	4		1			11;15	12;13;14;-7	42872	Complete	Categorical multiple	years	Primary	Unisex	4	4	100498	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=6156
Guhan	2019/11/15	Number of other bread types with  butter/margarine (Diet, 24hr recall, Online follow-up)	INI101550	Number of other bread types with  butter/margarine	101550	1	0	1			555;1;2;3;4;5;600			12031	Complete	Categorical single	Slice/	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=101550
		Duration_of_vigorous_activity	INI914	Duration of vigorous activity	914	1	0	1		-1,-3				299874	Complete	Integer	Data	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=914
Matt	11/11/18	Nucleated_red_blood_cell_count	INI30170	Nucleated red blood cell count	30170	1		1						478360	Complete	Continuous	10^9 cells/Litre	Primary	Unisex	3	1	100356.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=30170
Guhan	11/26/18	Weighted-mean_ISOVF_in_tract_posterior_thalamic_radiation_(right)	INI25724	Weighted-mean ISOVF in tract posterior thalamic radiation (right)	25724	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100357.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25724
Jessica	11/9/18	Employment_score_(Wales)	INI26419	Employment score (Wales)	26419	1		1						21187	Complete	Continuous		Derived	Unisex	1	1	100358.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=26419
Guhan	11/26/18	Weighted-mean_ICVF_in_tract_posterior_thalamic_radiation_(left)	INI25669	Weighted-mean ICVF in tract posterior thalamic radiation (left)	25669	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100359.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25669
				Source of report of A88 (other viral infections of central nervous system, not elsewhere classified)	130151									22	Ongoing	Categorical single		Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130151
Lab	20190327	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	BIN23055	HHV-6 overall seropositivity for Human Herpesvirus-6	23055		1		1			1	0	9691	Accruing	Categorical single	years	Derived	Unisex	2	1	12	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23055
*	2017-Nov-10	Prescribed_medication_taken_for_anxiety	BIN_FC20020549	Substances taken for anxiety	20549	0	4		2	-818		3		26507	Accruing	Categorical multiple	years	Primary	Unisex	1	3	1405	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20549
Ruge	2019/11/15	Which eye(s) affected by injury or trauma resulting in loss of vision (Right eye)	BIN_FC10005419	Which eye(s) affected by injury or trauma resulting in loss of vision	5419	0	2		1			1;3	2	1151	Complete	Categorical single	years	Primary	Unisex	4	1	100515	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5419
Guhan	11/26/18	Weighted-mean_ICVF_in_tract_posterior_thalamic_radiation_(right)	INI25670	Weighted-mean ICVF in tract posterior thalamic radiation (right)	25670	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25670
Guhan	11/26/18	Corneal_resistance_factor_(left)	INI5265	Corneal resistance factor (left)	5265	1		1						127456	Complete	Continuous	years	Primary	Unisex	2	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5265
Guhan	2019/11/15	White wine intake (Diet, 24hr recall, Online follow-up)	INI100670	White wine intake	100670	1	0	1			555;1;2;3;4;5;600			48891	Complete	Categorical single	Wine glass	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100670
				Mean OD in uncinate fasciculus on FA skeleton (left)	25437									19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25437
Guhan	11/26/18	Weighted-mean_ICVF_in_tract_superior_thalamic_radiation_(right)	INI25674	Weighted-mean ICVF in tract superior thalamic radiation (right)	25674	1		1						19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25674
Guhan	2019/11/15	Instant coffee intake (Diet, 24hr recall, Online follow-up)	INI100250	Instant coffee intake	100250	1	0	1			555;1;2;3;4;5;600			117071	Complete	Categorical single	Mug/Cup	Primary	Unisex	5	1	100006	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=100250
Matt	11/9/18	QRS_num	INI22338	QRS num	22338	1		1						24925	Accruing	Integer	units	Primary	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22338
				Mean L1 in inferior cerebellar peduncle on FA skeleton (right)	25210									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25210
Guhan	11/26/18	Volume_of_thalamus_(right)	INI25012	Volume of thalamus (right)	25012	1		1						21391	Accruing	Continuous	mm3	Derived	Unisex	1	1	100582.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25012
Guhan	2020-02-10	Ever_had_prostate_specific_antigen_(PSA)_test	BIN_FC10002365	Ever had prostate specific antigen (PSA) test	2365	0	1		1	-1,-3		1	0	228712	Complete	Categorical single	Data	Primary	Male	3	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2365
	8/27/17	Volume_of_grey_matter_in_Central_Opercular_Cortex_(right)	INI25865	Volume of grey matter in Central Opercular Cortex (right)	25865	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	100352.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25865
Jessica	11/9/18	Sensitive_stomach	BIN21064	Sensitive stomach	21064		1		1	-818,;121		1	0	174781	Accruing	Categorical single		Primary	Unisex	1	1	502	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21064
				Source of report of A23 (brucellosis)	130037									32	Ongoing	Categorical single	years	Derived	Unisex	1	1	2171	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=130037
Guhan	2020-02-10	FI4_:_positional_arithmetic	BIN_FC10020171	Knee pain for 3+ months	20171	0	1		1	-3,-1		1;3;4;5	2	115323	Complete	Categorical single		Primary	Unisex	4	1	5004	http://biobank.ctsu.ox.ac.uk/crystal/coding.cgi?id=5004
Guhan	12/5/18	Particulate_matter_air_pollution_2.5-10um;_2010	INI24008	Particulate matter air pollution 2.5-10um; 2010	24008	1		1						461237	Complete	Continuous	micro-g/m3	Primary	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=24008
Guhan	11/26/18	Weighted-mean_FA_in_tract_corticospinal_tract_(right)	INI25497	Weighted-mean FA in tract corticospinal tract (right)	25497	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25497
Guhan	11/26/18	Mean_FA_in_sagittal_stratum_on_FA_skeleton_(right)	INI25086	Mean FA in sagittal stratum on FA skeleton (right)	25086	1		1						19396	Accruing	Continuous	AU	Derived	Unisex	1	1	100569.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25086
	2017-Nov-10	Frequency_of_drinking_alcohol	INI20414	Frequency of drinking alcohol	20414	1	0	1		-818	0,1,2,3,4			157366	Accruing	Categorical single		Primary	Unisex	1	1	521	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20414
	8/27/17	Breastfed_as_a_baby	BIN1677	Breastfed as a baby	1677		1		1			1	0	501726	Complete	Categorical single		Primary	Unisex	3	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1677
Guhan	2019/11/15	Canned soup intake (Diet, 24hr recall, Online follow-up)	INI102540	Canned soup intake	102540	1	0	1			555;1;2;3;400			20802	Complete	Categorical single	Bowl	Primary	Unisex	5	1	100004	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=102540
Guhan	11/26/18	logMAR_in_round_(left)	INI5078	logMAR in round (left)	5078	1		1						133084	Complete	Continuous		Auxiliary	Unisex	2	16	100418.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5078
Guhan	11/26/18	Weighted-mean_L1_in_tract_forceps_major	INI25579	Weighted-mean L1 in tract forceps major	25579	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1	100586.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25579
				Mean L3 in uncinate fasciculus on FA skeleton (right)	25340									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25340
				Mean MD in cingulum cingulate gyrus on FA skeleton (right)	25138									19395	Accruing	Continuous	AU	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25138
	8/27/17	Volume_of_grey_matter_in_Parietal_Operculum_Cortex_(right)	INI25867	Volume of grey matter in Parietal Operculum Cortex (right)	25867	1		1						9931	Accruing	Continuous	mm3	Derived	Unisex	1	1	100349.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25867
Yosuke	2019/11/15	Sprouts intake (Diet, 24hr recall, Online follow-up)	INI104310	Sprouts intake	104310	1	0	1			444;555;1;2;300			11560	Complete	Categorical single	Serving	Primary	Unisex	5	1	100017	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=104310
				Mean OD in cingulum cingulate gyrus on FA skeleton (right)	25426									19393	Accruing	Continuous	AU	Derived	Unisex	1	1	100291.0	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25426
				Reason lost to follow-up	190									1298	Ongoing	Categorical single		Primary	Unisex	1	1	1965	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=190
Guhan	2020-02-10	Ever_had_breast_cancer_screening_/_mammogram	BIN_FC10002674	Ever had breast cancer screening / mammogram	2674	0	1		1	-1,-3		1	0	272991	Complete	Categorical single	Data	Primary	Female	3	1	100349	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2674
				Method of coeliac disease/gluten sensitivity diagnosis	21069									3262	Accruing	Categorical single	years	Primary	Unisex	1	1	1862	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21069
