Annotator	Annotation date	Name	GBE ID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link
Guhan	11/26/18	6mm_regularity_index_(right)	INI5161	6mm regularity index (right)	5161	1		1						67285	Complete	Continuous		Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5161
Guhan	11/26/18	6mm_strong_meridian_(left)	INI5134	6mm strong meridian (left)	5134	1		1						107718	Complete	Continuous	diopters	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5134
Guhan	11/26/18	6mm_strong_meridian_(right)	INI5133	6mm strong meridian (right)	5133	1		1						108844	Complete	Continuous	diopters	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5133
Guhan	11/26/18	6mm_strong_meridian_angle_(left)	INI5105	6mm strong meridian angle (left)	5105	1		1						107718	Complete	Integer	degrees	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5105
Guhan	11/26/18	6mm_strong_meridian_angle_(right)	INI5106	6mm strong meridian angle (right)	5106	1		1						108844	Complete	Integer	degrees	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5106
Guhan	11/26/18	6mm_weak_meridian_(left)	INI5097	6mm weak meridian (left)	5097	1		1						107718	Complete	Continuous	diopters	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5097
Guhan	11/26/18	6mm_weak_meridian_(right)	INI5098	6mm weak meridian (right)	5098	1		1						108844	Complete	Continuous	diopters	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5098
Guhan	11/26/18	6mm_weak_meridian_angle_(left)	INI5102	6mm weak meridian angle (left)	5102	1		1						107718	Complete	Integer	degrees	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5102
Guhan	11/26/18	6mm_weak_meridian_angle_(right)	INI5101	6mm weak meridian angle (right)	5101	1		1						108844	Complete	Integer	degrees	Primary	Unisex	2	6		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5101
Guhan	11/26/18	Age_first_had_sexual_intercourse	INI2139	Age first had sexual intercourse	2139	1		1		-2;-3;-1				456261	Complete	Integer	years	Primary	Unisex	3	1	100504	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2139
Guhan	11/26/18	Age_when_periods_started_(menarche)	INI2714	Age when periods started (menarche)	2714	1		1		-1;-3				272939	Complete	Integer	years	Primary	Female	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2714
Guhan	11/26/18	Android_bone_mass	INI23244	Android bone mass	23244	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23244
Guhan	11/26/18	Android_fat_mass	INI23245	Android fat mass	23245	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23245
Guhan	11/26/18	Android_lean_mass	INI23246	Android lean mass	23246	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23246
Guhan	11/26/18	Android_tissue_fat_percentage	INI23247	Android tissue fat percentage	23247	1		1						5170	Accruing	Continuous	percent	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23247
Guhan	11/26/18	Android_total_mass	INI23248	Android total mass	23248	1		1						5170	Accruing	Continuous	kg	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23248
Guhan	11/26/18	Applanation_curve_(left)	INI5266	Applanation curve (left)	5266	1		1						127456	Complete	Compound		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5266
Guhan	11/26/18	Applanation_curve_(right)	INI5258	Applanation curve (right)	5258	1		1						127826	Complete	Compound		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5258
Guhan	11/26/18	Arm_BMC_(bone_mineral_content)_(left)	INI23220	Arm BMC (bone mineral content) (left)	23220	1		1						4350	Accruing	Continuous	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23220
Guhan	11/26/18	Arm_BMC_(bone_mineral_content)_(right)	INI23222	Arm BMC (bone mineral content) (right)	23222	1		1						4350	Accruing	Continuous	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23222
Guhan	11/26/18	Arm_BMD_(bone_mineral_density)_(left)	INI23221	Arm BMD (bone mineral density) (left)	23221	1		1						4350	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23221
Guhan	11/26/18	Arm_BMD_(bone_mineral_density)_(right)	INI23223	Arm BMD (bone mineral density) (right)	23223	1		1						4350	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23223
Guhan	11/26/18	Arm_bone_area_(left)	INI23313	Arm bone area (left)	23313	1		1						4350	Accruing	Continuous	cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23313
Guhan	11/26/18	Arm_bone_area_(right)	INI23314	Arm bone area (right)	23314	1		1						4350	Accruing	Continuous	cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23314
Guhan	11/26/18	Arm_fat_mass_(left)	INI23249	Arm fat mass (left)	23249	1		1						4350	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23249
Guhan	11/26/18	Arm_fat_mass_(right)	INI23253	Arm fat mass (right)	23253	1		1						4350	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23253
Guhan	11/26/18	Arm_lean_mass_(left)	INI23250	Arm lean mass (left)	23250	1		1						4350	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23250
Guhan	11/26/18	Arm_lean_mass_(right)	INI23254	Arm lean mass (right)	23254	1		1						4350	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23254
Guhan	11/26/18	Arm_tissue_fat_percentage_(left)	INI23251	Arm tissue fat percentage (left)	23251	1		1						4350	Accruing	Continuous	percent	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23251
Guhan	11/26/18	Arm_tissue_fat_percentage_(right)	INI23255	Arm tissue fat percentage (right)	23255	1		1						4350	Accruing	Continuous	percent	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23255
Guhan	11/26/18	Arm_total_mass_(left)	INI23252	Arm total mass (left)	23252	1		1						4350	Accruing	Continuous	kg	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23252
Guhan	11/26/18	Arm_total_mass_(right)	INI23256	Arm total mass (right)	23256	1		1						4350	Accruing	Continuous	kg	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23256
Guhan	11/26/18	Arms_BMC_(bone_mineral_content)	INI23224	Arms BMC (bone mineral content)	23224	1		1						5170	Accruing	Continuous	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23224
Guhan	11/26/18	Arms_BMD_(bone_mineral_density)	INI23225	Arms BMD (bone mineral density)	23225	1		1						5170	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23225
Guhan	11/26/18	Arms_combined_bone_area	INI23317	Arms combined bone area	23317	1		1						5170	Accruing	Continuous	cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23317
Guhan	11/26/18	Arms_fat_mass	INI23257	Arms fat mass	23257	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23257
Guhan	11/26/18	Arms_lean_mass	INI23258	Arms lean mass	23258	1		1						5170	Accruing	Integer	g	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23258
Guhan	11/26/18	Arms_tissue_fat_percentage	INI23259	Arms tissue fat percentage	23259	1		1						5170	Accruing	Continuous	percent	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23259
Guhan	11/26/18	Arms_total_mass	INI23260	Arms total mass	23260	1		1						5170	Accruing	Continuous	kg	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23260
Guhan	11/26/18	Astigmatism_angle_(left)	INI5089	Astigmatism angle (left)	5089	1		1						129279	Complete	Integer	degrees	Primary	Unisex	2	10		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5089
Guhan	11/26/18	Astigmatism_angle_(right)	INI5088	Astigmatism angle (right)	5088	1		1						129742	Complete	Integer	degrees	Primary	Unisex	2	10		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5088
Guhan	11/26/18	Average_heart_rate	INI22426	Average heart rate	22426	1		1						4711	Accruing	Integer	bpm	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22426
Guhan	11/26/18	Average_weekly_beer_plus_cider_intake	INI1588	Average weekly beer plus cider intake	1588	1		1		-1;-3				348348	Complete	Integer	pints	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1588
Guhan	11/26/18	Average_weekly_champagne_plus_white_wine_intake	INI1578	Average weekly champagne plus white wine intake	1578	1		1		-1;-3				348348	Complete	Integer	glasses	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1578
Guhan	11/26/18	Average_weekly_fortified_wine_intake	INI1608	Average weekly fortified wine intake	1608	1		1		-1;-3				348348	Complete	Integer	glasses	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1608
Guhan	11/26/18	Average_weekly_red_wine_intake	INI1568	Average weekly red wine intake	1568	1		1		-1;-3				348349	Complete	Integer	glasses	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1568
Guhan	11/26/18	Average_weekly_spirits_intake	INI1598	Average weekly spirits intake	1598	1		1		-1;-3				348348	Complete	Integer	measures	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1598
Guhan	11/26/18	Birth_weight_of_first_child	INI2744	Birth weight of first child	2744	1		1		-1;-2;-3				221492	Complete	Integer	pounds	Primary	Female	3	1	100585	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=2744
Guhan	11/26/18	Body_mass_index_(BMI)	INI21001	Body mass index (BMI)	21001	1		1						499523	Complete	Continuous	Kg/m2	Derived	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=21001
Guhan	11/26/18	Body_surface_area	INI22427	Body surface area	22427	1		1						4711	Accruing	Continuous	m2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22427
Guhan	11/26/18	Bread_intake	INI1438	Bread intake	1438	1		1		-10;-1;-3				498663	Complete	Integer	slices/week	Primary	Unisex	3	1	100373	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1438
Guhan	11/26/18	Cancer_year/age_first_occurred	INI84	Cancer year/age first occurred	84	1		1		-3;-1				44241	Complete	Integer		Primary	Unisex	3	6	37	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=84
Guhan	11/26/18	Cardiac_index	INI22425	Cardiac index	22425	1		1						4711	Accruing	Continuous	litres/min/m2	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22425
Guhan	11/26/18	Cardiac_output	INI22424	Cardiac output	22424	1		1						4711	Accruing	Continuous	litres/min	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=22424
Guhan	11/26/18	Cascot_confidence_score	INI20121	Cascot confidence score	20121	1		1						14554	Complete	Integer	percent	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20121
Guhan	11/26/18	Cereal_intake	INI1458	Cereal intake	1458	1		1		-10;-1;-3				501560	Complete	Integer	bowls/week	Primary	Unisex	3	1	100373	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1458
Guhan	11/26/18	Childhood_sunburn_occasions	INI1737	Childhood sunburn occasions	1737	1		1		-1;-3				498448	Complete	Integer	times	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1737
Guhan	11/26/18	Coffee_intake	INI1498	Coffee intake	1498	1		1		-10;-1;-3				501662	Complete	Integer	cups/day	Primary	Unisex	3	1	100373	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1498
Guhan	11/26/18	Cooked_vegetable_intake	INI1289	Cooked vegetable intake	1289	1		1		-10;-1;-3				501666	Complete	Integer	tablespoons/day	Primary	Unisex	3	1	100373	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1289
Guhan	11/26/18	Corneal_hysteresis_(left)	INI5264	Corneal hysteresis (left)	5264	1		1						127456	Complete	Continuous		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5264
Guhan	11/26/18	Corneal_hysteresis_(right)	INI5256	Corneal hysteresis (right)	5256	1		1						127826	Complete	Continuous		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5256
Guhan	11/26/18	Corneal_resistance_factor_(left)	INI5265	Corneal resistance factor (left)	5265	1		1						127456	Complete	Continuous		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5265
Guhan	11/26/18	Corneal_resistance_factor_(right)	INI5257	Corneal resistance factor (right)	5257	1		1						127826	Complete	Continuous		Primary	Unisex	2	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5257
Guhan	11/26/18	Cylindrical_power_(left)	INI5086	Cylindrical power (left)	5086	1		1						129279	Complete	Continuous	diopters	Primary	Unisex	2	10		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5086
Guhan	11/26/18	Cylindrical_power_(right)	INI5087	Cylindrical power (right)	5087	1		1						129742	Complete	Continuous	diopters	Primary	Unisex	2	10		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=5087
Guhan	11/26/18	Diastolic_blood_pressure,_manual_reading	INI94	Diastolic blood pressure, manual reading	94	1		1						48260	Complete	Integer	mmHg	Primary	Unisex	3	2		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=94
Guhan	11/26/18	Dried_fruit_intake	INI1319	Dried fruit intake	1319	1		1		-10;-1;-3				501665	Complete	Integer	pieces/day	Primary	Unisex	3	1	100373	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1319
Guhan	11/26/18	Father's_age_at_death	INI1807	Father's age at death	1807	1		1		-1;-3				383027	Complete	Integer	years	Primary	Unisex	3	1	100291	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=1807
Guhan	11/26/18	Femur_lower_neck_BMD_(bone_mineral_density)_(left)	INI23302	Femur lower neck BMD (bone mineral density) (left)	23302	1		1						2345	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23302
Guhan	11/26/18	Femur_lower_neck_BMD_(bone_mineral_density)_(right)	INI23206	Femur lower neck BMD (bone mineral density) (right)	23206	1		1						2344	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23206
Guhan	11/26/18	Femur_neck_BMD_(bone_mineral_density)_(left)	INI23299	Femur neck BMD (bone mineral density) (left)	23299	1		1						5183	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23299
Guhan	11/26/18	Femur_neck_BMD_(bone_mineral_density)_(right)	INI23208	Femur neck BMD (bone mineral density) (right)	23208	1		1						5183	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23208
Guhan	11/26/18	Femur_neck_BMD_(bone_mineral_density)_T-score_(left)	INI23300	Femur neck BMD (bone mineral density) T-score (left)	23300	1		1						5152	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23300
Guhan	11/26/18	Femur_neck_BMD_(bone_mineral_density)_T-score_(right)	INI23209	Femur neck BMD (bone mineral density) T-score (right)	23209	1		1						5151	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23209
Guhan	11/26/18	Femur_shaft_BMD_(bone_mineral_density)_(left)	INI23290	Femur shaft BMD (bone mineral density) (left)	23290	1		1						5165	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23290
Guhan	11/26/18	Femur_shaft_BMD_(bone_mineral_density)_(right)	INI23210	Femur shaft BMD (bone mineral density) (right)	23210	1		1						5168	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23210
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_(left)	INI23291	Femur total BMD (bone mineral density) (left)	23291	1		1						5165	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23291
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_(right)	INI23212	Femur total BMD (bone mineral density) (right)	23212	1		1						5168	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23212
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_T-score_(left)	INI23293	Femur total BMD (bone mineral density) T-score (left)	23293	1		1						5134	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23293
Guhan	11/26/18	Femur_total_BMD_(bone_mineral_density)_T-score_(right)	INI23213	Femur total BMD (bone mineral density) T-score (right)	23213	1		1						5137	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23213
Guhan	11/26/18	Femur_troch_BMD_(bone_mineral_density)_(left)	INI23295	Femur troch BMD (bone mineral density) (left)	23295	1		1						5183	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23295
Guhan	11/26/18	Femur_troch_BMD_(bone_mineral_density)_(right)	INI23214	Femur troch BMD (bone mineral density) (right)	23214	1		1						5183	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23214
Guhan	11/26/18	Femur_troch_BMD_(bone_mineral_density)_T-score_(left)	INI23298	Femur troch BMD (bone mineral density) T-score (left)	23298	1		1						5151	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23298
Guhan	11/26/18	Femur_troch_BMD_(bone_mineral_density)_T-score_(right)	INI23215	Femur troch BMD (bone mineral density) T-score (right)	23215	1		1						5151	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23215
Guhan	11/26/18	Femur_upper_neck_BMD_(bone_mineral_density)_(left)	INI23292	Femur upper neck BMD (bone mineral density) (left)	23292	1		1						2345	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23292
Guhan	11/26/18	Femur_upper_neck_BMD_(bone_mineral_density)_(right)	INI23216	Femur upper neck BMD (bone mineral density) (right)	23216	1		1						2344	Accruing	Continuous	g/cm2	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23216
Guhan	11/26/18	Femur_upper_neck_BMD_(bone_mineral_density)_T-score_(left)	INI23296	Femur upper neck BMD (bone mineral density) T-score (left)	23296	1		1						2335	Accruing	Continuous	Std.Devs	Primary	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=23296
Guhan	11/26/18	Fluid_intelligence_score	INI20016	Fluid intelligence score	20016	1		1						193806	Complete	Integer	correct-answers	Derived	Unisex	3	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20016
Guhan	11/26/18	Fluid_intelligence_score	INI20191	Fluid intelligence score	20191	1		1						123653	Complete	Integer	correct-answers	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20191
Guhan	11/26/18	Forced_expiratory_volume_in_1-second_(FEV1)	INI3063	Forced expiratory volume in 1-second (FEV1)	3063	1		1						456678	Complete	Continuous	litres	Primary	Unisex	3	3		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=3063
Guhan	11/26/18	Forced_expiratory_volume_in_1-second_(FEV1),_Best_measure	INI20150	Forced expiratory volume in 1-second (FEV1), Best measure	20150	1		1						353339	Complete	Continuous	litres	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20150
Guhan	11/26/18	Forced_expiratory_volume_in_1-second_(FEV1),_predicted	INI20153	Forced expiratory volume in 1-second (FEV1), predicted	20153	1		1						151984	Complete	Continuous	litres	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=20153
