Annotator	Annotation date	Name	GBE ID	TableID	Field	FieldID	QT_total_num	BIN_total_num	QT_index	BIN_index	coding_exclude	coding_QT	coding_binary_case	coding_binary_control	Participants	Stability	ValueType	Units	Strata	Sexed	Instances	Array	Coding	Link	Note
Guhan	11/26/2018	Weighted-mean_FA_in_tract_acoustic_radiation_(right)	INI25489	9797	Weighted-mean FA in tract acoustic radiation (right)	25489	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25489	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(left)	INI25490	9797	Weighted-mean FA in tract anterior thalamic radiation (left)	25490	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25490	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_anterior_thalamic_radiation_(right)	INI25491	9797	Weighted-mean FA in tract anterior thalamic radiation (right)	25491	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25491	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25492	9797	Weighted-mean FA in tract cingulate gyrus part of cingulum (left)	25492	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25492	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25493	9797	Weighted-mean FA in tract cingulate gyrus part of cingulum (right)	25493	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25493	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(left)	INI25494	9797	Weighted-mean FA in tract parahippocampal part of cingulum (left)	25494	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25494	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_parahippocampal_part_of_cingulum_(right)	INI25495	9797	Weighted-mean FA in tract parahippocampal part of cingulum (right)	25495	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25495	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_corticospinal_tract_(left)	INI25496	9797	Weighted-mean FA in tract corticospinal tract (left)	25496	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25496	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_corticospinal_tract_(right)	INI25497	9797	Weighted-mean FA in tract corticospinal tract (right)	25497	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25497	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_forceps_major	INI25498	9797	Weighted-mean FA in tract forceps major	25498	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25498	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_forceps_minor	INI25499	9797	Weighted-mean FA in tract forceps minor	25499	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25499	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25500	9797	Weighted-mean FA in tract inferior fronto-occipital fasciculus (left)	25500	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25500	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25501	9797	Weighted-mean FA in tract inferior fronto-occipital fasciculus (right)	25501	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25501	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(left)	INI25502	9797	Weighted-mean FA in tract inferior longitudinal fasciculus (left)	25502	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25502	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_inferior_longitudinal_fasciculus_(right)	INI25503	9797	Weighted-mean FA in tract inferior longitudinal fasciculus (right)	25503	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25503	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_middle_cerebellar_peduncle	INI25504	9797	Weighted-mean FA in tract middle cerebellar peduncle	25504	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25504	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_medial_lemniscus_(left)	INI25505	9797	Weighted-mean FA in tract medial lemniscus (left)	25505	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25505	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_medial_lemniscus_(right)	INI25506	9797	Weighted-mean FA in tract medial lemniscus (right)	25506	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25506	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(left)	INI25507	9797	Weighted-mean FA in tract posterior thalamic radiation (left)	25507	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25507	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_posterior_thalamic_radiation_(right)	INI25508	9797	Weighted-mean FA in tract posterior thalamic radiation (right)	25508	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25508	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(left)	INI25509	9797	Weighted-mean FA in tract superior longitudinal fasciculus (left)	25509	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25509	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_superior_longitudinal_fasciculus_(right)	INI25510	9797	Weighted-mean FA in tract superior longitudinal fasciculus (right)	25510	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25510	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(left)	INI25511	9797	Weighted-mean FA in tract superior thalamic radiation (left)	25511	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25511	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_superior_thalamic_radiation_(right)	INI25512	9797	Weighted-mean FA in tract superior thalamic radiation (right)	25512	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25512	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_uncinate_fasciculus_(left)	INI25513	9797	Weighted-mean FA in tract uncinate fasciculus (left)	25513	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25513	
Guhan	11/26/2018	Weighted-mean_FA_in_tract_uncinate_fasciculus_(right)	INI25514	9797	Weighted-mean FA in tract uncinate fasciculus (right)	25514	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25514	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_acoustic_radiation_(left)	INI25515	9797	Weighted-mean MD in tract acoustic radiation (left)	25515	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25515	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_acoustic_radiation_(right)	INI25516	9797	Weighted-mean MD in tract acoustic radiation (right)	25516	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25516	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(left)	INI25517	9797	Weighted-mean MD in tract anterior thalamic radiation (left)	25517	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25517	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_anterior_thalamic_radiation_(right)	INI25518	9797	Weighted-mean MD in tract anterior thalamic radiation (right)	25518	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25518	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25519	9797	Weighted-mean MD in tract cingulate gyrus part of cingulum (left)	25519	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25519	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25520	9797	Weighted-mean MD in tract cingulate gyrus part of cingulum (right)	25520	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25520	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(left)	INI25521	9797	Weighted-mean MD in tract parahippocampal part of cingulum (left)	25521	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25521	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_parahippocampal_part_of_cingulum_(right)	INI25522	9797	Weighted-mean MD in tract parahippocampal part of cingulum (right)	25522	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25522	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_corticospinal_tract_(left)	INI25523	9797	Weighted-mean MD in tract corticospinal tract (left)	25523	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25523	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_corticospinal_tract_(right)	INI25524	9797	Weighted-mean MD in tract corticospinal tract (right)	25524	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25524	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_forceps_major	INI25525	9797	Weighted-mean MD in tract forceps major	25525	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25525	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_forceps_minor	INI25526	9797	Weighted-mean MD in tract forceps minor	25526	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25526	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25527	9797	Weighted-mean MD in tract inferior fronto-occipital fasciculus (left)	25527	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25527	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25528	9797	Weighted-mean MD in tract inferior fronto-occipital fasciculus (right)	25528	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25528	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(left)	INI25529	9797	Weighted-mean MD in tract inferior longitudinal fasciculus (left)	25529	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25529	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_inferior_longitudinal_fasciculus_(right)	INI25530	9797	Weighted-mean MD in tract inferior longitudinal fasciculus (right)	25530	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25530	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_middle_cerebellar_peduncle	INI25531	9797	Weighted-mean MD in tract middle cerebellar peduncle	25531	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25531	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_medial_lemniscus_(left)	INI25532	9797	Weighted-mean MD in tract medial lemniscus (left)	25532	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25532	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_medial_lemniscus_(right)	INI25533	9797	Weighted-mean MD in tract medial lemniscus (right)	25533	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25533	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(left)	INI25534	9797	Weighted-mean MD in tract posterior thalamic radiation (left)	25534	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25534	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_posterior_thalamic_radiation_(right)	INI25535	9797	Weighted-mean MD in tract posterior thalamic radiation (right)	25535	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25535	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(left)	INI25536	9797	Weighted-mean MD in tract superior longitudinal fasciculus (left)	25536	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25536	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_superior_longitudinal_fasciculus_(right)	INI25537	9797	Weighted-mean MD in tract superior longitudinal fasciculus (right)	25537	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25537	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(left)	INI25538	9797	Weighted-mean MD in tract superior thalamic radiation (left)	25538	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25538	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_superior_thalamic_radiation_(right)	INI25539	9797	Weighted-mean MD in tract superior thalamic radiation (right)	25539	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25539	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_uncinate_fasciculus_(left)	INI25540	9797	Weighted-mean MD in tract uncinate fasciculus (left)	25540	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25540	
Guhan	11/26/2018	Weighted-mean_MD_in_tract_uncinate_fasciculus_(right)	INI25541	9797	Weighted-mean MD in tract uncinate fasciculus (right)	25541	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25541	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_acoustic_radiation_(left)	INI25542	9797	Weighted-mean MO in tract acoustic radiation (left)	25542	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25542	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_acoustic_radiation_(right)	INI25543	9797	Weighted-mean MO in tract acoustic radiation (right)	25543	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25543	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(left)	INI25544	9797	Weighted-mean MO in tract anterior thalamic radiation (left)	25544	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25544	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_anterior_thalamic_radiation_(right)	INI25545	9797	Weighted-mean MO in tract anterior thalamic radiation (right)	25545	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25545	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25546	9797	Weighted-mean MO in tract cingulate gyrus part of cingulum (left)	25546	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25546	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25547	9797	Weighted-mean MO in tract cingulate gyrus part of cingulum (right)	25547	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25547	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(left)	INI25548	9797	Weighted-mean MO in tract parahippocampal part of cingulum (left)	25548	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25548	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_parahippocampal_part_of_cingulum_(right)	INI25549	9797	Weighted-mean MO in tract parahippocampal part of cingulum (right)	25549	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25549	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_corticospinal_tract_(left)	INI25550	9797	Weighted-mean MO in tract corticospinal tract (left)	25550	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25550	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_corticospinal_tract_(right)	INI25551	9797	Weighted-mean MO in tract corticospinal tract (right)	25551	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25551	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_forceps_major	INI25552	9797	Weighted-mean MO in tract forceps major	25552	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25552	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_forceps_minor	INI25553	9797	Weighted-mean MO in tract forceps minor	25553	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25553	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(left)	INI25554	9797	Weighted-mean MO in tract inferior fronto-occipital fasciculus (left)	25554	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25554	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_inferior_fronto-occipital_fasciculus_(right)	INI25555	9797	Weighted-mean MO in tract inferior fronto-occipital fasciculus (right)	25555	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25555	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_inferior_longitudinal_fasciculus_(left)	INI25556	9797	Weighted-mean MO in tract inferior longitudinal fasciculus (left)	25556	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25556	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_inferior_longitudinal_fasciculus_(right)	INI25557	9797	Weighted-mean MO in tract inferior longitudinal fasciculus (right)	25557	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25557	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_middle_cerebellar_peduncle	INI25558	9797	Weighted-mean MO in tract middle cerebellar peduncle	25558	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25558	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_medial_lemniscus_(left)	INI25559	9797	Weighted-mean MO in tract medial lemniscus (left)	25559	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25559	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_medial_lemniscus_(right)	INI25560	9797	Weighted-mean MO in tract medial lemniscus (right)	25560	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25560	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(left)	INI25561	9797	Weighted-mean MO in tract posterior thalamic radiation (left)	25561	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25561	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_posterior_thalamic_radiation_(right)	INI25562	9797	Weighted-mean MO in tract posterior thalamic radiation (right)	25562	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25562	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(left)	INI25563	9797	Weighted-mean MO in tract superior longitudinal fasciculus (left)	25563	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25563	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_superior_longitudinal_fasciculus_(right)	INI25564	9797	Weighted-mean MO in tract superior longitudinal fasciculus (right)	25564	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25564	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_superior_thalamic_radiation_(left)	INI25565	9797	Weighted-mean MO in tract superior thalamic radiation (left)	25565	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25565	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_superior_thalamic_radiation_(right)	INI25566	9797	Weighted-mean MO in tract superior thalamic radiation (right)	25566	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25566	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_uncinate_fasciculus_(left)	INI25567	9797	Weighted-mean MO in tract uncinate fasciculus (left)	25567	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25567	
Guhan	11/26/2018	Weighted-mean_MO_in_tract_uncinate_fasciculus_(right)	INI25568	9797	Weighted-mean MO in tract uncinate fasciculus (right)	25568	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25568	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_acoustic_radiation_(left)	INI25569	9797	Weighted-mean L1 in tract acoustic radiation (left)	25569	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25569	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_acoustic_radiation_(right)	INI25570	9797	Weighted-mean L1 in tract acoustic radiation (right)	25570	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25570	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_anterior_thalamic_radiation_(left)	INI25571	9797	Weighted-mean L1 in tract anterior thalamic radiation (left)	25571	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25571	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_anterior_thalamic_radiation_(right)	INI25572	9797	Weighted-mean L1 in tract anterior thalamic radiation (right)	25572	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25572	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_cingulate_gyrus_part_of_cingulum_(left)	INI25573	9797	Weighted-mean L1 in tract cingulate gyrus part of cingulum (left)	25573	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25573	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_cingulate_gyrus_part_of_cingulum_(right)	INI25574	9797	Weighted-mean L1 in tract cingulate gyrus part of cingulum (right)	25574	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25574	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_parahippocampal_part_of_cingulum_(left)	INI25575	9797	Weighted-mean L1 in tract parahippocampal part of cingulum (left)	25575	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25575	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_parahippocampal_part_of_cingulum_(right)	INI25576	9797	Weighted-mean L1 in tract parahippocampal part of cingulum (right)	25576	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25576	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_corticospinal_tract_(left)	INI25577	9797	Weighted-mean L1 in tract corticospinal tract (left)	25577	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25577	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_corticospinal_tract_(right)	INI25578	9797	Weighted-mean L1 in tract corticospinal tract (right)	25578	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25578	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_forceps_major	INI25579	9797	Weighted-mean L1 in tract forceps major	25579	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25579	
Guhan	11/26/2018	Weighted-mean_L1_in_tract_forceps_minor	INI25580	9797	Weighted-mean L1 in tract forceps minor	25580	1		1						19394	Accruing	Continuous	AU	Derived	Unisex	1	1		http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25580	
