#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_AFR	N_EAS	N_SAS	SOURCE	DATE	PATH
BIN5452	Leg_pain_when_standing_still_or_sitting	5452	21731	10136	24983	28572	17436	885	155	1172	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN5452.phe
BIN5463	Leg_pain_in_calf/calves	5463	21731	10136	24983	15796	9127	631	102	889	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN5463.phe
BIN5474	Leg_pain_when_walking_uphill_or_hurrying	5474	21731	10136	24983	31170	18890	1018	189	1401	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN5474.phe
BIN5485	Leg_pain_when_walking_normally	5485	21731	10136	24983	25345	15829	694	112	895	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN5485.phe
BIN5496	Leg_pain_when_walking_ever_disappears_while_walking	5496	21731	10136	24983	8936	5512	272	52	337	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN5496.phe
BIN5529	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	5529	21731	10136	24983	1875	1016	87	19	132	ukb_20170827.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN5529.phe
BIN_FC10001259	Smoking/smokers_in_household	1259	24611	9796	24983	47664	31369	682	213	714	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10001259.phe
BIN_FC10001677	Breastfed_as_a_baby	1677	21731	10136	24983	279555	183014	5403	1364	5740	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001677.phe
BIN_FC10001767	Adopted_as_a_child	1767	21731	10136	24983	7415	4598	120	48	83	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001767.phe
BIN_FC10001777	Part_of_a_multiple_birth	1777	21731	10136	24983	11247	7390	185	14	83	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001777.phe
BIN_FC10001787	Maternal_smoking_around_birth	1787	21731	10136	24983	127728	89383	198	138	232	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001787.phe
BIN_FC10001797	Father_still_alive	1797	24611	9796	24983	113955	76101	1846	636	1898	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10001797.phe
BIN_FC10001835	Mother_still_alive	1835	24611	9796	24983	198356	130984	3355	1122	3441	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10001835.phe
BIN_FC10001920	Mood_swings	1920	21731	10136	24983	226046	151108	3135	740	3486	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001920.phe
BIN_FC10001930	Miserableness	1930	21731	10136	24983	213968	144124	2270	580	2723	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001930.phe
BIN_FC10001940	Irritability	1940	21731	10136	24983	136999	92490	1124	428	1629	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001940.phe
BIN_FC10001950	Sensitivity_/_hurt_feelings	1950	21731	10136	24983	272948	184612	2577	862	4105	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001950.phe
BIN_FC10001960	Fed-up_feelings	1960	21731	10136	24983	202861	136778	2358	547	2670	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001960.phe
BIN_FC10001970	Nervous_feelings	1970	21731	10136	24983	117538	79396	1065	470	1628	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001970.phe
BIN_FC10001980	Worrier_/_anxious_feelings	1980	21731	10136	24983	278741	188822	2663	922	3755	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001980.phe
BIN_FC10001990	Tense_/_'highly_strung'	1990	21731	10136	24983	87696	57394	1026	396	1514	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10001990.phe
BIN_FC10002000	Worry_too_long_after_embarrassment	2000	21731	10136	24983	233340	157640	2613	749	3351	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002000.phe
BIN_FC10002010	Suffer_from_'nerves'	2010	21731	10136	24983	104355	71057	897	365	1363	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002010.phe
BIN_FC10002020	Loneliness,_isolation	2020	21731	10136	24983	93759	60410	1683	366	1831	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002020.phe
BIN_FC10002030	Guilty_feelings	2030	21731	10136	24983	144104	95449	1957	463	2174	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002030.phe
BIN_FC10002040	Risk_taking	2040	21731	10136	24983	132682	84769	2593	523	2609	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002040.phe
BIN_FC100020544	Bulimia_nervosa_diagnosed_by _a_professional	20544	24613	10483	24983	503	330	3	0	5	ukb_20171110.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10483/BIN_FC100020544.phe
BIN_FC10002090	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	2090	21731	10136	24983	171658	116857	1380	307	1659	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002090.phe
BIN_FC10002100	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	2100	21731	10136	24983	58727	38744	519	127	713	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002100.phe
BIN_FC10002159	Ever_had_same-sex_intercourse	2159	24611	9796	24983	16154	10143	215	87	181	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002159.phe
BIN_FC10002188	Long-standing_illness,_disability_or_infirmity	2188	24611	9796	24983	164984	110684	2224	399	2265	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002188.phe
BIN_FC10002207	Wears_glasses_or_contact_lenses	2207	21731	10136	24983	445876	302774	4863	1681	5941	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002207.phe
BIN_FC10002227	Other_eye_problems	2227	21731	10136	24983	78666	51153	1477	487	1321	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002227.phe
BIN_FC10002257	Hearing_difficulty/problems_with_background_noise	2257	24611	9796	24983	190333	129396	1508	698	2626	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002257.phe
BIN_FC10002316	Wheeze_or_whistling_in_the_chest_in_last_year	2316	21731	10136	24983	106379	70734	1294	285	1529	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002316.phe
BIN_FC10002335	Chest_pain_or_discomfort	2335	21731	10136	24983	83543	53709	1603	402	1543	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002335.phe
BIN_FC10002345	Ever_had_bowel_cancer_screening	2345	24611	9796	24983	172079	118919	1348	413	1546	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002345.phe
BIN_FC10002365	Ever_had_prostate_specific_antigen_(PSA)_test	2365	24611	9796	24983	69868	49169	624	99	664	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002365.phe
BIN_FC10002415	Had_major_operations	2415	21731	10136	24983	144492	100606	1061	227	1685	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002415.phe
BIN_FC10002443	Diabetes_diagnosed_by_doctor	2443	24611	9796	24983	27474	16890	749	115	1236	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002443.phe
BIN_FC10002453	Cancer_diagnosed_by_doctor	2453	24611	9796	24983	40827	28171	250	84	231	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002453.phe
BIN_FC10002463	Fractured/broken_bones_in_last_5_years	2463	24611	9796	24983	50598	34441	354	96	474	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002463.phe
BIN_FC10002473	Other_serious_medical_condition/disability_diagnosed_by_doctor	2473	24611	9796	24983	103918	70783	983	197	1043	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002473.phe
BIN_FC10002492	Taking_other_prescription_medications	2492	24611	9796	24983	242305	163563	2568	662	3453	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002492.phe
BIN_FC10002644	Light_smokers,_at_least_100_smokes_in_lifetime	2644	24611	9796	24983	62282	42288	550	166	569	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002644.phe
BIN_FC10002674	Ever_had_breast_cancer_screening_/_mammogram	2674	24611	9796	24983	221166	148994	2214	909	2248	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002674.phe
BIN_FC10002694	Ever_had_cervical_smear_test	2694	24611	9796	24983	265893	177268	3430	1267	3146	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002694.phe
BIN_FC10002774	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	2774	24611	9796	24983	87655	56430	1836	484	1273	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002774.phe
BIN_FC10002784	Ever_taken_oral_contraceptive_pill	2784	24611	9796	24983	220704	149503	2537	706	1822	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002784.phe
BIN_FC10002814	Ever_used_hormone-replacement_therapy_(HRT)	2814	24611	9796	24983	105016	72104	595	232	717	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002814.phe
BIN_FC10002834	Bilateral_oophorectomy_(both_ovaries_removed)	2834	24611	9796	24983	22269	15016	287	71	235	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002834.phe
BIN_FC10002844	Had_other_major_operations	2844	21731	10136	24983	181292	121447	2110	696	1761	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10002844.phe
BIN_FC10002907	Ever_stopped_smoking_for_6+_months	2907	24611	9796	24983	52785	36101	251	83	273	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002907.phe
BIN_FC10002956	General_pain_for_3+_months	2956	24611	9796	24983	7389	4402	203	20	269	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002956.phe
BIN_FC10002986	Started_insulin_within_one_year_diagnosis_of_diabetes	2986	24611	9796	24983	3092	1916	110	10	103	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10002986.phe
BIN_FC10003005	Fracture_resulting_from_simple_fall	3005	24611	9796	24983	29911	20351	183	53	282	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003005.phe
BIN_FC10003082	Fractured_heel_unsure_is_case	3082	25279	2001702	24983	0	0	0	0	0	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/BIN_FC10003082.phe
BIN_FC10003393	Hearing_aid_user	3393	24611	9796	24983	17004	11824	67	23	178	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003393.phe
BIN_FC10003404	Neck/shoulder_pain_for_3+_months	3404	24611	9796	24983	83078	54642	980	351	1452	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003404.phe
BIN_FC10003414	Hip_pain_for_3+_months	3414	24611	9796	24983	45865	31056	538	94	483	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003414.phe
BIN_FC10003486	Ever_tried_to_stop_smoking	3486	24611	9796	24983	32568	21237	328	69	312	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003486.phe
BIN_FC10003571	Back_pain_for_3+_months	3571	24611	9796	24983	91689	60279	1312	335	1594	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003571.phe
BIN_FC10003591	Ever_had_hysterectomy_(womb_removed)	3591	24611	9796	24983	20943	13772	373	70	283	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003591.phe
BIN_FC10003616	Chest_pain_due_to_walking_ceases_when_standing_still	3616	21731	10136	24983	24852	15911	506	89	551	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10003616.phe
BIN_FC10003720	Menstruating_today	3720	24611	9796	24983	11552	7309	204	105	230	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003720.phe
BIN_FC10003731	Former_alcohol_drinker	3731	24611	9796	24983	18900	12053	377	81	401	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003731.phe
BIN_FC10003741	Stomach/abdominal_pain_for_3+_months	3741	24611	9796	24983	24991	16013	445	93	395	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003741.phe
BIN_FC10003773	Knee_pain_for_3+_months	3773	24611	9796	24983	88206	58931	1295	243	1440	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003773.phe
BIN_FC10003799	Headaches_for_3+_months	3799	24611	9796	24983	46507	30734	514	158	750	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003799.phe
BIN_FC10003912	Adopted_father_still_alive	3912	24611	9796	24983	876	505	30	9	20	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003912.phe
BIN_FC10003942	Adopted_mother_still_alive	3942	24611	9796	24983	1615	968	40	16	29	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10003942.phe
BIN_FC10004041	Gestational_diabetes_only	4041	24611	9796	24983	1099	651	40	13	56	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10004041.phe
BIN_FC10004067	Facial_pains_for_3+_months	4067	24611	9796	24983	4601	2982	49	4	55	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10004067.phe
BIN_FC10004501	Non-accidental_death_in_close_genetic_family	4501	24611	9796	24983	53530	35324	838	212	1210	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10004501.phe
BIN_FC10004598	Ever_depressed_for_a_whole_week	4598	21731	10136	24983	103838	68731	1643	384	1826	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10004598.phe
BIN_FC10004631	Ever_unenthusiastic/disinterested_for_a_whole_week	4631	21731	10136	24983	70161	45917	1264	249	1330	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10004631.phe
BIN_FC10004642	Ever_manic/hyper_for_2_days	4642	21731	10136	24983	11903	6789	443	83	515	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10004642.phe
BIN_FC10004653	Ever_highly_irritable/argumentative_for_2_days	4653	21731	10136	24983	35139	22153	672	190	952	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10004653.phe
BIN_FC10004717	Shortness_of_breath_walking_on_level_ground	4717	21731	10136	24983	22089	13294	613	123	1052	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10004717.phe
BIN_FC10004728	Leg_pain_on_walking	4728	21731	10136	24983	46334	28737	1366	275	1730	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10004728.phe
BIN_FC10004792	Cochlear_implant	4792	24611	9796	24983	222	109	9	4	20	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10004792.phe
BIN_FC10005452	Leg_pain_when_standing_still_or_sitting	5452	21731	10136	24983	28572	17436	885	155	1172	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10005452.phe
BIN_FC10005463	Leg_pain_in_calf/calves	5463	21731	10136	24983	15796	9127	631	102	889	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10005463.phe
BIN_FC10005474	Leg_pain_when_walking_uphill_or_hurrying	5474	21731	10136	24983	31170	18890	1018	189	1401	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10005474.phe
BIN_FC10005485	Leg_pain_when_walking_normally	5485	21731	10136	24983	25345	15829	694	112	895	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10005485.phe
BIN_FC10005496	Leg_pain_when_walking_ever_disappears_while_walking	5496	21731	10136	24983	8936	5512	272	52	337	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10005496.phe
BIN_FC10005529	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	5529	21731	10136	24983	1875	1016	87	19	132	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10005529.phe
BIN_FC10005959	Previously_smoked_cigarettes_on_most/all_days	5959	24611	9796	24983	1803	1270	8	1	14	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10005959.phe
BIN_FC10006154	Ranitidine_use_self-reported	6154	24611	9796	24983	10207	6740	101	20	143	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10006154.phe
BIN_FC10006155	Vitamin_D_vs_multivitamin	6155	24611	9796	24983	24747	15785	411	122	574	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10006155.phe
BIN_FC10006157	Why_stopped_smoking_Illness	6157	24611	9796	24983	14920	10180	51	33	103	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10006157.phe
BIN_FC10006179	Zinc_supplements	6179	24611	9796	24983	21711	14030	367	96	284	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10006179.phe
BIN_FC10010016	Regular_use_of_hands-free_device/speakerphone_with_mobile_phone_(pilot)	10016	21731	10136	24983	367	27	0	0	0	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10010016.phe
BIN_FC10010105	Internet_user_(pilot)	10105	21731	10136	24983	2750	292	0	0	1	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10010105.phe
BIN_FC10010114	Willing_to_be_contacted_by_email_(pilot)	10114	21731	10136	24983	2356	247	0	0	1	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10010114.phe
BIN_FC10010793	Hearing_difficulty/problems_(pilot)	10793	24611	9796	24983	731	70	0	0	0	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10010793.phe
BIN_FC10010844	Gestational_diabetes_only_(pilot)	10844	24611	9796	24983	8	0	0	0	0	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10010844.phe
BIN_FC10010895	Light_smokers,_at_least_100_smokes_in_lifetime_(pilot)	10895	24611	9796	24983	450	37	0	0	0	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10010895.phe
BIN_FC10012187	Brain_MRI_measuring_method_Direct_entry_vs_other	12187	25279	2001702	24983	29313	20636	118	91	226	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/BIN_FC10012187.phe
BIN_FC10012323	12-lead_ECG_measuring_method_Direct_entry_vs_other	12323	25279	2001702	24983	26244	18479	111	86	207	ukb_20181109.tsv	2018-12-06	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/2001702/BIN_FC10012323.phe
BIN_FC1001747	Hair_colour_(natural,_before_greying)_blonde	1747	24611	9796	24983	53675	38965	1	0	10	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC1001747.phe
BIN_FC10020018	Prospective_memory_result	20018	24611	9796	24983	47002	26519	2077	572	2324	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10020018.phe
BIN_FC10020126	Bipolar_and_major_depression_status_any	20126	21731	10136	24983	33458	22343	428	70	492	ukb_20171211.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/10136/BIN_FC10020126.phe
BIN_FC10020169	FI3_:_word_interpolation	20169	24611	9796	24983	20782	13710	195	119	246	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10020169.phe
BIN_FC10020171	FI4_:_positional_arithmetic	20171	24611	9796	24983	13901	9195	140	95	180	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10020171.phe
BIN_FC10020173	FI5_:_family_relationship_calculation	20173	24611	9796	24983	53214	37192	251	120	378	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10020173.phe
BIN_FC10020175	FI6_:_conditional_arithmetic	20175	24611	9796	24983	26872	18474	145	84	232	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10020175.phe
BIN_FC10020177	FI7_:_synonym	20177	24611	9796	24983	5916	3937	60	33	78	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10020177.phe
BIN_FC10020179	FI8_:_chained_arithmetic	20179	24611	9796	24983	19326	13549	78	19	112	ukb_20171015.tsv	2018-12-05	/oak/stanford/groups/mrivas/dev-ukbb-tools/phenotypes/9796/BIN_FC10020179.phe
