#GBE_ID	GBE_NAME	FIELD	TABLE	BASKET	APP_ID	N	N_GBE	N_NBW	N_AFR	N_EAS	N_SAS	N_SMR	N_OTH	SOURCE	DATE	PATH
BIN20504	Ongoing_addiction_or_dependence_to_over-the-counter_medication	20504	24613	10483	24983	215	158	12	0	0	1	21	12	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/10483/24613/phe/BIN20504.phe
BIN20532	Did_your_sleep_change?	20532	37855	2005693	24983	26045	18488	1431	149	43	198	2331	1464	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20532.phe
BIN20533	Trouble_falling_asleep	20533	37855	2005693	24983	19874	14056	1088	122	34	164	1792	1141	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20533.phe
BIN20534	Sleeping_too_much	20534	37855	2005693	24983	5403	3719	347	41	11	44	479	345	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20534.phe
BIN20535	Waking_too_early	20535	37855	2005693	24983	19767	14008	1090	112	31	155	1818	1099	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20535.phe
BIN20538	Worried_most_days_during_period_of_worst_anxiety	20538	37855	2005693	24983	17794	12680	1018	70	24	114	1583	1050	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20538.phe
BIN20540	Multiple_worries_during_worst_period_of_anxiety	20540	37855	2005693	24983	15219	10644	959	79	21	112	1373	929	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20540.phe
BIN20541	Difficulty_stopping_worrying_during_worst_period_of_anxiety	20541	37855	2005693	24983	19106	13615	1087	77	29	121	1668	1136	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20541.phe
BIN20542	Stronger_worrying_(than_other_people)_during_period_of_worst_anxiety	20542	37855	2005693	24983	11860	8405	718	46	17	92	1034	713	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN20542.phe
BIN2090	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	2090	37855	2005693	24983	69408	48442	3582	625	74	780	6357	4090	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN2090.phe
BIN2100	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	2100	37855	2005693	24983	23723	16073	1473	238	27	353	2079	1672	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN2100.phe
BIN21024	Ever_diagnosed_with_IBS	21024	37855	2005693	24983	9229	6588	441	38	12	76	850	523	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21024.phe
BIN21026	Discomfort/pain_occurring_only_during_menstrual_bleed	21026	37855	2005693	24983	517	329	40	7	1	11	37	41	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21026.phe
BIN21027	Abdominal_discomfort/pain_for_6_months_or_longer	21027	37855	2005693	24983	20863	14861	1122	94	21	123	1821	1231	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21027.phe
BIN21035	Currently_(in_last_3_months)_suffer_from_abdominal_pain	21035	37855	2005693	24983	21698	15382	1105	130	33	141	1928	1297	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21035.phe
BIN21038	Currently_suffer_from_abdominal_distension	21038	37855	2005693	24983	17399	12202	937	111	28	158	1564	1040	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21038.phe
BIN21062	Ever_been_offered/sought_treatment_for_anxiety	21062	37855	2005693	24983	16666	11967	880	62	13	87	1485	947	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21062.phe
BIN21063	Ever_been_offered/sought_treatment_for_depression	21063	37855	2005693	24983	18189	12924	1021	71	23	100	1610	1044	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21063.phe
BIN21064	Sensitive_stomach	21064	37855	2005693	24983	15836	11106	884	111	39	166	1396	980	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21064.phe
BIN21065	Family_history_of_IBS	21065	37855	2005693	24983	10603	7499	526	46	14	81	953	630	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21065.phe
BIN21066	Born_by_caesarian_section	21066	37855	2005693	24983	1925	1419	115	8	5	12	141	135	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21066.phe
BIN21067	Long-term/recurrent_antibiotics_as_child_or_teenager	21067	37855	2005693	24983	9873	6895	631	68	12	76	870	620	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21067.phe
BIN21068	Diagnosed_with_coeliac_disease_or_gluten_sensitivity	21068	37855	2005693	24983	1377	976	93	8	0	11	102	73	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21068.phe
BIN21070	Speed_of_onset_of_IBS_symptoms	21070	37855	2005693	24983	2336	1661	103	16	4	23	224	129	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21070.phe
BIN21071	Infectious_illness_diagnosis_status_when_IBS_symptoms_first_began	21071	37855	2005693	24983	895	625	48	4	1	8	78	59	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21071.phe
BIN21073	Fever_when_IBS_symptoms_first_began	21073	37855	2005693	24983	601	421	35	6	0	4	44	36	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21073.phe
BIN21074	Diarrhoea_when_IBS_symptoms_first_began	21074	37855	2005693	24983	4555	3234	227	12	6	35	390	272	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21074.phe
BIN21075	Bloody_diarrhoea_when_IBS_symptoms_first_began	21075	37855	2005693	24983	508	357	25	2	0	11	39	30	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21075.phe
BIN21076	Vomiting_when_IBS_symptoms_first_began	21076	37855	2005693	24983	625	428	31	2	1	7	48	43	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN21076.phe
BIN2188	Long-standing_illness,_disability_or_infirmity	2188	40831	2007183	24983	66344	45689	3257	975	99	1095	6111	3883	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2188.phe
BIN2207	Wears_glasses_or_contact_lenses	2207	37855	2005693	24983	179277	124693	9010	2072	433	2828	16428	10149	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN2207.phe
BIN22126	Doctor_diagnosed_hayfever_or_allergic_rhinitis	22126	40831	2007183	24983	12147	8767	615	78	44	93	1010	753	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22126.phe
BIN22127	Doctor_diagnosed_asthma	22127	40831	2007183	24983	6581	4719	353	40	11	46	572	374	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22127.phe
BIN22128	Doctor_diagnosed_emphysema	22128	40831	2007183	24983	131	91	5	1	0	0	16	5	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22128.phe
BIN22129	Doctor_diagnosed_chronic_bronchitis	22129	40831	2007183	24983	610	433	36	2	2	5	46	33	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22129.phe
BIN22130	Doctor_diagnosed_COPD_(chronic_obstructive_pulmonary_disease)	22130	40831	2007183	24983	697	492	37	5	0	1	75	40	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22130.phe
BIN22131	Doctor_diagnosed_cystic_fibrosis	22131	40831	2007183	24983	2	0	2	0	0	0	0	0	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22131.phe
BIN22132	Doctor_diagnosed_alpha-1_antitrypsin_deficiency	22132	40831	2007183	24983	22	14	2	0	0	0	3	1	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22132.phe
BIN22133	Doctor_diagnosed_sarcoidosis	22133	40831	2007183	24983	228	157	11	3	0	4	17	14	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22133.phe
BIN22134	Doctor_diagnosed_bronchiectasis	22134	40831	2007183	24983	477	354	21	3	0	4	36	19	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22134.phe
BIN22135	Doctor_diagnosed_idiopathic_pulmonary_fibrosis	22135	40831	2007183	24983	50	42	1	0	0	0	3	2	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22135.phe
BIN22136	Doctor_diagnosed_fibrosing_alveolitis/unspecified_alveolitis	22136	40831	2007183	24983	17	12	1	2	0	0	1	1	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22136.phe
BIN22137	Doctor_diagnosed_tuberculosis	22137	40831	2007183	24983	255	169	22	3	0	1	24	12	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22137.phe
BIN22138	Doctor_diagnosed_silicosis	22138	40831	2007183	24983	3	2	0	0	0	0	1	0	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22138.phe
BIN22139	Doctor_diagnosed_asbestosis	22139	40831	2007183	24983	36	26	0	0	0	0	8	2	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22139.phe
BIN22140	Doctor_diagnosed_lung_cancer_(not_mesothelioma)	22140	40831	2007183	24983	70	47	3	0	0	0	9	5	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22140.phe
BIN22141	Doctor_diagnosed_mesothelioma_of_the_lung	22141	40831	2007183	24983	5	4	0	0	0	0	0	1	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22141.phe
BIN22502	Cough_on_most_days	22502	40831	2007183	24983	6913	5031	347	27	4	42	603	358	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22502.phe
BIN22504	Bring_up_phlegm/sputum/mucus_on_most_days	22504	40831	2007183	24983	4414	3146	236	25	5	37	418	225	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN22504.phe
BIN2257	Hearing_difficulty/problems_with_background_noise	2257	40831	2007183	24983	77753	54137	4061	621	179	1260	7108	4300	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2257.phe
BIN23050	HSV-1_seropositivity_for_Herpes_Simplex_virus-1	23050	37855	2005693	24983	2816	1890	151	42	9	57	266	164	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23050.phe
BIN23051	HSV-2_seropositivity_for_Herpes_Simplex_virus-2	23051	37855	2005693	24983	667	445	46	25	0	13	49	39	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23051.phe
BIN23052	VZV_seropositivity_for_Varicella_Zoster_Virus	23052	37855	2005693	24983	3763	2595	184	47	9	71	344	210	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23052.phe
BIN23053	EBV_seropositivity_for_Epstein-Barr_Virus	23053	37855	2005693	24983	3856	2645	197	50	10	74	352	220	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23053.phe
BIN23054	CMV_seropositivity_for_Human_Cytomegalovirus	23054	37855	2005693	24983	2377	1568	128	46	8	72	219	138	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23054.phe
BIN23055	HHV-6_overall_seropositivity_for_Human_Herpesvirus-6	23055	37855	2005693	24983	3695	2548	184	48	9	71	333	208	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23055.phe
BIN23056	HHV-6A_seropositivity_for_Human_Herpesvirus-6	23056	37855	2005693	24983	3174	2181	160	44	6	63	286	182	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23056.phe
BIN23057	HHV-6B_seropositivity_for_Human_Herpesvirus-6	23057	37855	2005693	24983	3224	2208	164	43	7	64	297	175	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23057.phe
BIN23058	HHV-7_seropositivity_for_Human_Herpesvirus-7	23058	37855	2005693	24983	3850	2657	187	47	8	73	347	218	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23058.phe
BIN23059	KSHV_seropositivity_for_Kaposi's_Sarcoma-Associated_Herpesvirus	23059	37855	2005693	24983	319	207	23	7	1	8	25	17	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23059.phe
BIN23060	HBV_seropositivity_for_Hepatitis_B_Virus	23060	37855	2005693	24983	99	48	9	11	3	4	4	12	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23060.phe
BIN23061	HCV_seropositivity_for_Hepatitis_C_Virus	23061	37855	2005693	24983	10	6	2	0	0	0	1	1	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23061.phe
BIN23062	T._gondii_seropositivity_for_Toxoplasma_gondii	23062	37855	2005693	24983	1187	763	85	19	1	41	115	72	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23062.phe
BIN23063	HTLV-1_seropositivity_for_Human_T-Lymphotropic_Virus_1	23063	37855	2005693	24983	72	46	8	1	0	2	6	3	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23063.phe
BIN23064	HIV-1_seropositivity_for_Human_Immunodeficiency_Virus	23064	37855	2005693	24983	9	8	0	0	0	0	0	0	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23064.phe
BIN23065	BKV_seropositivity_for_Human_Polyomavirus_BKV	23065	37855	2005693	24983	3888	2688	187	49	9	75	353	217	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23065.phe
BIN23066	JCV_seropositivity_for_Human_Polyomavirus_JCV	23066	37855	2005693	24983	2370	1596	132	36	7	56	214	139	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23066.phe
BIN23067	MCV_seropositivity_for_Merkel_Cell_Polyomavirus	23067	37855	2005693	24983	2735	1871	156	40	7	55	237	160	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23067.phe
BIN23068	HPV_16_Definition_I_seropositivity_for_Human_Papillomavirus_type-16	23068	37855	2005693	24983	187	127	11	4	0	2	16	10	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23068.phe
BIN23069	HPV_18_seropositivity_for_Human_Papillomavirus_type-18	23069	37855	2005693	24983	116	64	12	2	0	5	10	8	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23069.phe
BIN23070	C._trachomatis_Definition_I_seropositivity_for_Chlamydia_trachomatis	23070	37855	2005693	24983	873	564	61	28	4	20	70	62	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23070.phe
BIN23071	C._trachomatis_Definition_II_seropositivity_for_Chlamydia_trachomatis	23071	37855	2005693	24983	101	70	6	2	0	5	5	6	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23071.phe
BIN23073	H._pylori_Definition_I_seropositivity_for_Helicobacter_pylori	23073	37855	2005693	24983	706	437	54	15	3	26	63	38	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23073.phe
BIN23074	H._pylori_Definition_II_seropositivity_for_Helicobacter_pylori	23074	37855	2005693	24983	1272	802	88	35	5	46	123	72	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23074.phe
BIN23075	HPV_16_Definition_II_seropositivity_for_Human_Papillomavirus_type-16	23075	37855	2005693	24983	194	134	9	2	0	3	19	13	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN23075.phe
BIN2316	Wheeze_or_whistling_in_the_chest_in_last_year	2316	37855	2005693	24983	42441	28896	2230	561	68	738	4012	2551	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN2316.phe
BIN2335	Chest_pain_or_discomfort	2335	37855	2005693	24983	33494	22070	1980	659	101	765	3064	2207	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN2335.phe
BIN2415	Had_major_operations	2415	37855	2005693	24983	57204	40601	2731	439	67	827	5366	3168	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN2415.phe
BIN2443	Diabetes_diagnosed_by_doctor	2443	40831	2007183	24983	10961	6970	477	320	27	621	955	779	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2443.phe
BIN2453	Cancer_diagnosed_by_doctor	2453	40831	2007183	24983	16960	12120	935	112	17	106	1571	857	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2453.phe
BIN2463	Fractured/broken_bones_in_last_5_years	2463	40831	2007183	24983	21063	14824	1225	173	20	230	1891	1113	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2463.phe
BIN2473	Other_serious_medical_condition/disability_diagnosed_by_doctor	2473	40831	2007183	24983	42107	29456	2198	413	49	503	3889	2400	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2473.phe
BIN2774	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	2774	40831	2007183	24983	35743	23533	2197	802	111	632	3102	2478	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2774.phe
BIN2814	Ever_used_hormone-replacement_therapy_(HRT)	2814	40831	2007183	24983	42265	29804	2120	261	50	317	4085	2155	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2007183/40831/phe/BIN2814.phe
BIN30030510	UACR_higher_than_30_mg/g	NA	NA	NA	24983	8836	5775	455	207	35	296	774	591	NA	2020-09-21	/oak/stanford/groups/mrivas/ukbb24983/phenotypedata/extras/adjusted_biomarkers/phe/BIN30030510.phe
BIN3081	Foot_measured_for_bone_density	3081	37855	2005693	24983	113066	79387	5307	864	238	1102	10742	6306	ukb_annotations.tsv	2020-06-17	/oak/stanford/groups/mrivas/private_data/ukbb/24983/phenotypedata/2005693/37855/phe/BIN3081.phe
