GBE_category	GBE_ID	GBE_N_EXOME	GBE_NAME	GBE_short_name	GBE_short_name_len	Units_of_measurement
BIN_FC	BIN_FC10001980	78087	Worrier_/_anxious_feelings	Worrier / anxious feelings	26	
BIN_FC	BIN_FC10001990	23954	Tense_/_'highly_strung'	Tense / 'highly strung'	23	
BIN_FC	BIN_FC10002000	66082	Worry_too_long_after_embarrassment	Worry too long after embarrassment	34	
BIN_FC	BIN_FC10002010	29664	Suffer_from_'nerves'	Suffer from 'nerves'	20	
BIN_FC	BIN_FC10002020	25135	Loneliness,_isolation	Loneliness, isolation	21	
BIN_FC	BIN_FC10002030	40136	Guilty_feelings	Guilty feelings	15	
BIN_FC	BIN_FC10002040	35161	Risk_taking	Risk taking	11	
BIN_FC	BIN_FC100020544	146	Bulimia_nervosa_diagnosed_by__a_professional	Bulimia nervosa diagnosed by  a professional	44	
BIN_FC	BIN_FC10002090	48442	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	Seen doctor (GP) for nerves, anxiety, tension or depression	59	
BIN_FC	BIN_FC10002100	16073	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	Seen a psychiatrist for nerves, anxiety, tension or depression	62	
BIN_FC	BIN_FC10002159	4253	Ever_had_same-sex_intercourse	Ever had same-sex intercourse	29	
BIN_FC	BIN_FC10002188	45689	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46	
BIN_FC	BIN_FC10002207	124693	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31	
BIN_FC	BIN_FC10002227	22474	Other_eye_problems	Other eye problems	18	
BIN_FC	BIN_FC10002257	54137	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38	
BIN_FC	BIN_FC10002267	11357	Use_of_sun/uv_protection_(Never/rarely)	Use of sun/uv protection (Never/rarely)	39	
BIN_FC	BIN_FC10002316	28896	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45	
BIN_FC	BIN_FC10002335	22070	Chest_pain_or_discomfort	Chest pain or discomfort	24	
BIN_FC	BIN_FC10002345	54321	Ever_had_bowel_cancer_screening	Ever had bowel cancer screening	31	
BIN_FC	BIN_FC10002365	20986	Ever_had_prostate_specific_antigen_(PSA)_test	Ever had prostate specific antigen (PSA) test	45	
BIN_FC	BIN_FC10002415	40601	Had_major_operations	Had major operations	20	
BIN_FC	BIN_FC10002443	6970	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28	
BIN_FC	BIN_FC10002453	12120	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26	
BIN_FC	BIN_FC10002463	14824	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38	
BIN_FC	BIN_FC10002473	29456	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62	
BIN_FC	BIN_FC10002492	67829	Taking_other_prescription_medications	Taking other prescription medications	37	
BIN_FC	BIN_FC10002644	19428	Light_smokers,_at_least_100_smokes_in_lifetime	Light smokers, at least 100 smokes in lifetime	46	
BIN_FC	BIN_FC10002654	9625	Non-butter_spread_type:_Soft_(tub)_margarine	Non-butter spread type: Soft (tub) margarine	44	
BIN_FC	BIN_FC10002674	62645	Ever_had_breast_cancer_screening_/_mammogram	Ever had breast cancer screening / mammogram	44	
BIN_FC	BIN_FC10002694	73711	Ever_had_cervical_smear_test	Ever had cervical smear test	28	
BIN_FC	BIN_FC10002774	23533	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	Ever had stillbirth, spontaneous miscarriage or termination	59	
BIN_FC	BIN_FC10002784	62288	Ever_taken_oral_contraceptive_pill	Ever taken oral contraceptive pill	34	
BIN_FC	BIN_FC10002814	29804	Ever_used_hormone-replacement_therapy_(HRT)	Ever used hormone-replacement therapy (HRT)	43	
BIN_FC	BIN_FC10002834	6373	Bilateral_oophorectomy_(both_ovaries_removed)	Bilateral oophorectomy (both ovaries removed)	45	
BIN_FC	BIN_FC10002844	50440	Had_other_major_operations	Had other major operations	26	
BIN_FC	BIN_FC10002877	29910	Type_of_tobacco_previously_smoked_(manufactured_cigarettes)	Type of tobacco previously smoked (manufactured cigarettes)	59	
BIN_FC	BIN_FC10002907	14276	Ever_stopped_smoking_for_6+_months	Ever stopped smoking for 6+ months	34	
BIN_FC	BIN_FC10002956	1841	General_pain_for_3+_months	General pain for 3+ months	26	
BIN_FC	BIN_FC10002986	741	Started_insulin_within_one_year_diagnosis_of_diabetes	Started insulin within one year diagnosis of diabetes	53	
BIN_FC	BIN_FC10003005	8759	Fracture_resulting_from_simple_fall	Fracture resulting from simple fall	35	
BIN_FC	BIN_FC10003082	106	Fractured_heel	Fractured heel	14	
BIN_FC	BIN_FC10003393	5317	Hearing_aid_user	Hearing aid user	16	
BIN_FC	BIN_FC10003404	22816	Neck/shoulder_pain_for_3+_months	Neck/shoulder pain for 3+ months	32	
BIN_FC	BIN_FC10003414	13186	Hip_pain_for_3+_months	Hip pain for 3+ months	22	
BIN_FC	BIN_FC10003446	6134	Type_of_tobacco_currently_smoked_(manufactured_cigarettes)	Type of tobacco currently smoked (manufactured cigarettes)	58	
BIN_FC	BIN_FC10003486	7463	Ever_tried_to_stop_smoking	Ever tried to stop smoking	26	
BIN_FC	BIN_FC10003571	25100	Back_pain_for_3+_months	Back pain for 3+ months	23	
BIN_FC	BIN_FC10003591	5799	Ever_had_hysterectomy_(womb_removed)	Ever had hysterectomy (womb removed)	36	
BIN_FC	BIN_FC10003616	6244	Chest_pain_due_to_walking_ceases_when_standing_still	Chest pain due to walking ceases when standing still	52	
BIN_FC	BIN_FC10003720	3109	Menstruating_today	Menstruating today	18	
BIN_FC	BIN_FC10003731	4903	Former_alcohol_drinker	Former alcohol drinker	22	
BIN_FC	BIN_FC10003741	6476	Stomach/abdominal_pain_for_3+_months	Stomach/abdominal pain for 3+ months	36	
BIN_FC	BIN_FC10003773	24728	Knee_pain_for_3+_months	Knee pain for 3+ months	23	
BIN_FC	BIN_FC10003799	12960	Headaches_for_3+_months	Headaches for 3+ months	23	
BIN_FC	BIN_FC10003912	212	Adopted_father_still_alive	Adopted father still alive	26	
BIN_FC	BIN_FC10003942	399	Adopted_mother_still_alive	Adopted mother still alive	26	
BIN_FC	BIN_FC10004041	299	Gestational_diabetes_only	Gestational diabetes only	25	
BIN_FC	BIN_FC10004067	1272	Facial_pains_for_3+_months	Facial pains for 3+ months	26	
BIN_FC	BIN_FC10004501	19005	Non-accidental_death_in_close_genetic_family	Non-accidental death in close genetic family	44	
BIN_FC	BIN_FC10004598	37348	Ever_depressed_for_a_whole_week	Ever depressed for a whole week	31	
BIN_FC	BIN_FC10004631	24961	Ever_unenthusiastic/disinterested_for_a_whole_week	Ever unenthusiastic/disinterested for a whole week	50	
BIN_FC	BIN_FC10004642	3529	Ever_manic/hyper_for_2_days	Ever manic/hyper for 2 days	27	
BIN_FC	BIN_FC10004653	11895	Ever_highly_irritable/argumentative_for_2_days	Ever highly irritable/argumentative for 2 days	46	
BIN_FC	BIN_FC10004717	6819	Shortness_of_breath_walking_on_level_ground	Shortness of breath walking on level ground	43	
BIN_FC	BIN_FC10004728	15542	Leg_pain_on_walking	Leg pain on walking	19	
BIN_FC	BIN_FC10004792	40	Cochlear_implant	Cochlear implant	16	
BIN_FC	BIN_FC10004825	8181	Noisy_workplace_(Yes,_for_more_than_5_years)	Noisy workplace (Yes, for more than 5 years)	44	
BIN_FC	BIN_FC10004836	3132	Loud_music_exposure_frequency_(Yes,_for_more_than_5_years)	Loud music exposure frequency (Yes, for more than 5 years)	58	
BIN_FC	BIN_FC10005408	969	Which_eye(s)_affected_by_amblyopia_(lazy_eye)_(Right_eye)	Which eye(s) affected by amblyopia (lazy eye) (Right eye)	57	
BIN_FC	BIN_FC10005419	204	Which_eye(s)_affected_by_injury_or_trauma_resulting_in_loss_of_vision_(Right_eye)	Which eye(s) affected by injury or trauma resulting in loss of vision (Right eye)	81	
BIN_FC	BIN_FC10005441	3701	Which_eye(s)_are_affected_by_cataract_(Right_eye)	Which eye(s) are affected by cataract (Right eye)	49	
BIN_FC	BIN_FC10005452	9336	Leg_pain_when_standing_still_or_sitting	Leg pain when standing still or sitting	39	
BIN_FC	BIN_FC10005463	4760	Leg_pain_in_calf/calves	Leg pain in calf/calves	23	
BIN_FC	BIN_FC10005474	10092	Leg_pain_when_walking_uphill_or_hurrying	Leg pain when walking uphill or hurrying	40	
BIN_FC	BIN_FC10005485	8579	Leg_pain_when_walking_normally	Leg pain when walking normally	30	
BIN_FC	BIN_FC10005496	3128	Leg_pain_when_walking_ever_disappears_while_walking	Leg pain when walking ever disappears while walking	51	
BIN_FC	BIN_FC10005507	2170	Leg_pain_on_walking_:_action_taken_(Stop)	Leg pain on walking : action taken (Stop)	41	
BIN_FC	BIN_FC10005518	5226	Leg_pain_on_walking_:_effect_of_standing_still_(Pain_usually_continues_for_more_than_10_minutes)	Leg pain on walking : effect of standing still (Pain usually continues for more than 10 minutes)	96	
BIN_FC	BIN_FC10005529	507	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	Surgery on leg arteries (other than for varicose veins)	55	
BIN_FC	BIN_FC10005540	74	Surgery/amputation_of_toe_or_leg_(Yes,_toes)	Surgery/amputation of toe or leg (Yes, toes)	44	
BIN_FC	BIN_FC10005610	22715	Which_eye(s)_affected_by_presbyopia_(Right_eye)	Which eye(s) affected by presbyopia (Right eye)	47	
BIN_FC	BIN_FC10005832	11159	Which_eye(s)_affected_by_hypermetropia_(long_sight)_(Right_eye)	Which eye(s) affected by hypermetropia (long sight) (Right eye)	63	
BIN_FC	BIN_FC10005843	20609	Which_eye(s)_affected_by_myopia_(short_sight)_(Right_eye)	Which eye(s) affected by myopia (short sight) (Right eye)	57	
BIN_FC	BIN_FC10005855	6249	Which_eye(s)_affected_by_astigmatism_(Right_eye)	Which eye(s) affected by astigmatism (Right eye)	48	
BIN_FC	BIN_FC10005877	736	Which_eye(s)_affected_by_other_eye_condition_(Right_eye)	Which eye(s) affected by other eye condition (Right eye)	56	
BIN_FC	BIN_FC10005890	514	Which_eye(s)_affected_by_diabetes-related_eye_disease_(Right_eye)	Which eye(s) affected by diabetes-related eye disease (Right eye)	65	
BIN_FC	BIN_FC10005912	712	Which_eye(s)_affected_by_macular_degeneration_(Right_eye)	Which eye(s) affected by macular degeneration (Right eye)	57	
BIN_FC	BIN_FC10005934	978	Which_eye(s)_affected_by_other_serious_eye_condition_(Right_eye)	Which eye(s) affected by other serious eye condition (Right eye)	64	
BIN_FC	BIN_FC10005959	527	Previously_smoked_cigarettes_on_most/all_days	Previously smoked cigarettes on most/all days	45	
BIN_FC	BIN_FC10006074	22608	Glasses_worn_(right_eye)_only_during_visual_acuity_test	Glasses worn (right eye) only during visual acuity test	55	
BIN_FC	BIN_FC10006075	22592	Glasses_worn_(left_eye)_only_during_visual_acuity_test	Glasses worn (left eye) only during visual acuity test	54	
BIN_FC	BIN_FC10006119	1020	Which_eye(s)_affected_by_glaucoma_(Right_eye)	Which eye(s) affected by glaucoma (Right eye)	45	
BIN_FC	BIN_FC10006151	2189	Fractured_bone_site(s)_(Ankle)	Fractured bone site(s) (Ankle)	30	
BIN_FC	BIN_FC10006152	33783	Hayfever_allergic_rhinitis_or_eczema	Hayfever allergic rhinitis or eczema	36	
BIN_FC	BIN_FC10006153	2066	Oral_contraceptive_pill_or_minipill	Oral contraceptive pill or minipill	35	
BIN_FC	BIN_FC10006154	2838	Ranitidine_use_self-reported	Ranitidine use self-reported	28	
BIN_FC	BIN_FC10006155	7765	Vitamin_D_vs_multivitamin	Vitamin D vs multivitamin	25	
BIN_FC	BIN_FC10006156	4769	Manic/hyper_symptoms_(I_was_more_active_than_usual)	Manic/hyper symptoms (I was more active than usual)	51	
BIN_FC	BIN_FC10006157	3806	Why_stopped_smoking_Illness	Why stopped smoking Illness	27	
BIN_FC	BIN_FC10006160	98821	Leisure/social_activities_(attend_any_of_the_followings_in_once_a_week_or_more_often:_sports_club,_gym,_pub,_social_club,_religious_group,_adult_edication_class,_or_other_group_activity)	Leisure/social activities (attend any of the followings in once a week or more often: sports club, gym, pub, social club, religious group, adult edication class, or other group activity)	186	
BIN_FC	BIN_FC10006164	130172	Types_of_physical_activity_in_last_4_weeks_(any_of_walking,_other_exercises,_strenuous_sports,_light/heavy_DIY)	Types of physical activity in last 4 weeks (any of walking, other exercises, strenuous sports, light/heavy DIY)	111	
BIN_FC	BIN_FC10006179	6095	Zinc_supplements	Zinc supplements	16	
BIN_FC	BIN_FC10006205	576	Which_eye(s)_affected_by_strabismus_(squint)_(Right_eye)	Which eye(s) affected by strabismus (squint) (Right eye)	56	
BIN_FC	BIN_FC10010016	5	Regular_use_of_hands-free_device/speakerphone_with_mobile_phone_(pilot)	Regular use of hands-free device/speakerphone with mobile phone (pilot)	71	
BIN_FC	BIN_FC100100920	62863	Any_milk_(Diet,_24hr_recall,_Online_follow-up)	Any milk (Diet, 24hr recall, Online follow-up)	46	
BIN_FC	BIN_FC10010105	50	Internet_user_(pilot)	Internet user (pilot)	21	
BIN_FC	BIN_FC10010114	41	Willing_to_be_contacted_by_email_(pilot)	Willing to be contacted by email (pilot)	40	
BIN_FC	BIN_FC10010793	11	Hearing_difficulty/problems_(pilot)	Hearing problems (pilot)	24	
BIN_FC	BIN_FC10010844	0	Gestational_diabetes_only_(pilot)	Gestational diabetes only (pilot)	33	
BIN_FC	BIN_FC10010895	5	Light_smokers,_at_least_100_smokes_in_lifetime_(pilot)	Light smokers, at least 100 smokes in lifetime (pilot)	54	
BIN_FC	BIN_FC10012187	17132	Brain_MRI_measuring_method	Brain MRI measuring method	26	
BIN_FC	BIN_FC10012323	14759	12-lead_ECG_measuring_method	12-lead ECG measuring method	28	
BIN_FC	BIN_FC1001747	16141	Hair_colour_(natural,_before_greying)_blonde	Hair colour (natural, before greying) blonde	44	
BIN_FC	BIN_FC10020018	13917	Prospective_memory_result	Prospective memory result	25	
BIN_FC	BIN_FC10020116	76687	Never_Smoker	Never Smoker	12	
BIN_FC	BIN_FC10020117	4347	Never_Drinker	Never Drinker	13	
BIN_FC	BIN_FC10020122	491	General_Bipolar	General Bipolar	15	
BIN_FC	BIN_FC10020126	11484	Bipolar_and_major_depression_status_any	Bipolar and major depression status any	39	
BIN_FC	BIN_FC10020165	954	FI1_:_numeric_addition_test	FI1 : numeric addition test	27	
BIN_FC	BIN_FC10020167	284	FI2_:_identify_largest_number	FI2 : identify largest #	24	
BIN_FC	BIN_FC10020169	5860	FI3_:_word_interpolation	FI3 : word interpolation	24	
BIN_FC	BIN_FC10020171	3996	FI4_:_positional_arithmetic	FI4 : positional arithmetic	27	
BIN_FC	BIN_FC10020173	16194	FI5_:_family_relationship_calculation	FI5 : family relationship calculation	37	
BIN_FC	BIN_FC10020175	7996	FI6_:_conditional_arithmetic	FI6 : conditional arithmetic	28	
BIN_FC	BIN_FC10020177	1727	FI7_:_synonym	FI7 : synonym	13	
BIN_FC	BIN_FC10020179	5902	FI8_:_chained_arithmetic	FI8 : chained arithmetic	24	
BIN_FC	BIN_FC10020181	3556	FI9_:_concept_interpolation	FI9 : concept interpolation	27	
BIN_FC	BIN_FC10020183	1148	FI10_:_arithmetic_sequence_recognition	FI10 : arithmetic sequence recognition	38	
BIN_FC	BIN_FC10020185	823	FI11_:_antonym	FI11 : antonym	14	
BIN_FC	BIN_FC10020187	1210	FI12_:_square_sequence_recognition	FI12 : square sequence recognition	34	
BIN_FC	BIN_FC10020189	395	FI13_:_subset_inclusion_logic	FI13 : subset inclusion logic	29	
BIN_FC	BIN_FC10020193	141	FI14_:_alphanumeric_substitution	FI14 : alphanumeric substitution	32	
BIN_FC	BIN_FC10020458	2554	Generally_happy	Generally happy	15	
BIN_FC	BIN_FC10020459	5950	Generally_happy_with_own_health	Generally happy with own health	31	
BIN_FC	BIN_FC10020462	652	Not_distressed_at_all_from_psychotics,_had_a_positive_experience.	Not distressed at all from psychotics, had a positive experience.	65	
BIN_FC	BIN_FC10020487	2876	Never_felt_hated_by_family_member_as_a_child	Never felt hated by family member as a child	44	
BIN_FC	BIN_FC10020488	39532	Never_Physically_abused_by_family_as_a_child	Never Physically abused by family as a child	44	
BIN_FC	BIN_FC10020489	613	Never_Felt_loved_as_a_child	Never Felt loved as a child	27	
BIN_FC	BIN_FC10020490	43710	Never_Sexually_molested_as_a_child	Never Sexually molested as a child	34	
BIN_FC	BIN_FC10020491	886	Never_had_Someone_to_take_to_doctor_when_needed_as_a_child	Never had Someone to take to doctor when needed as a child	58	
BIN_FC	BIN_FC10020492	4084	Longest_period_of_mania_or_irritability_less_than_24_hours	Longest period of mania or irritability less than 24 hours	58	
BIN_FC	BIN_FC10020521	36747	Never_Physically_abused_by_family_as_a_child	Never Physically abused by family as a child	44	
BIN_FC	BIN_FC10020522	3787	Never_Been_in_a_confiding_relationship_as_an_adult	Never Been in a confiding relationship as an adult	50	
BIN_FC	BIN_FC10020523	42106	Never_Physical_violence_by_partner_or_ex-partner_as_an_adult	Never Physical violence by partner or ex-partner as an adult	60	
BIN_FC	BIN_FC10020524	45453	Never_Sexual_interference_by_partner_or_ex-partner_without_consent_as_an_adult	Never Sexual interference by partner or ex-partner without consent as an adult	78	
BIN_FC	BIN_FC10020525	1506	Never_Able_to_pay_rent/mortgage_as_an_adult	Never Able to pay rent/mortgage as an adult	43	
BIN_FC	BIN_FC10020526	4511	Been_in_a_serious_accident_believed_to_be_life-threatening	Been in a serious accident believed to be life-threatening	58	
BIN_FC	BIN_FC10020527	1485	Been_involved_in_combat_or_exposed_to_war-zone	Been involved in combat or exposed to war-zone	46	
BIN_FC	BIN_FC10020528	7660	Diagnosed_with_life-threatening_illness	Diagnosed with life-threatening illness	39	
BIN_FC	BIN_FC10020529	8690	Victim_of_physically_violent_crime	Victim of physically violent crime	34	
BIN_FC	BIN_FC10020530	6381	Witnessed_sudden_violent_death	Witnessed sudden violent death	30	
BIN_FC	BIN_FC10020531	6953	Victim_of_sexual_assault	Victim of sexual assault	24	
BIN_FC	BIN_FC10020536	13581	Weight_changed_during_worst_episode_of_depression	Weight changed during worst episode of depression	49	
BIN_FC	BIN_FC10020537	1556	Rarely_have_difficulty_controlling_worry_during_worst_period_of_anxiety	Rarely have difficulty controlling worry during worst period of anxiety	71	
BIN_FC	BIN_FC10020539	1716	Rarely_has_inability_to_stop_worry_during_worst_period_of_anxiety	Rarely has inability to stop worry during worst period of anxiety	65	
BIN_FC	BIN_FC10020543	6447	Worried_about_1_thing_during_worst_period_of_anxiety	Worried about 1 thing during worst period of anxiety	52	
BIN_FC	BIN_FC10020544	545	Social_anxiety_or_social_phobia_diagnosed_by__a_professional	Social anxiety or social phobia diagnosed by  a professional	60	
BIN_FC	BIN_FC10020546	1684	Unprescribed_medication_taken_for_depression	Unprescribed medication taken for depression	44	
BIN_FC	BIN_FC10020547	10526	Talking_based_therapies_taken_for_depression	Talking based therapies taken for depression	44	
BIN_FC	BIN_FC10020548	2212	Manifestations_of_mania_or_irritability_More_talkative_vs_any	Manifestations of mania or irritability More talkative vs any	61	
BIN_FC	BIN_FC10020549	1242	Unprescribed_medication_taken_for_anxiety	Unprescribed medication taken for anxiety	41	
BIN_FC	BIN_FC10020550	6068	Talking_based_therapies_taken_for_anxiety	Talking based therapies taken for anxiety	41	
BIN_FC	BIN_FC10020551	167	Addiction_to_sedative,_benzodiazepine_or_sleeping_medication	Addiction to sedative, benzodiazepine or sleeping medication	60	
