GBE_category	GBE_ID	GBE_N	GBE_NAME	GBE_short_name	GBE_short_name_len	Units_of_measurement
BIN_FC	BIN_FC10001970	80130	Nervous_feelings	Nervous feelings	16	
BIN_FC	BIN_FC10001980	189905	Worrier_/_anxious_feelings	Worrier / anxious feelings	26	
BIN_FC	BIN_FC10001990	57924	Tense_/_'highly_strung'	Tense / 'highly strung'	23	
BIN_FC	BIN_FC10002000	159129	Worry_too_long_after_embarrassment	Worry too long after embarrassment	34	
BIN_FC	BIN_FC10002010	71815	Suffer_from_'nerves'	Suffer from 'nerves'	20	
BIN_FC	BIN_FC10002020	61278	Loneliness,_isolation	Loneliness, isolation	21	
BIN_FC	BIN_FC10002030	96693	Guilty_feelings	Guilty feelings	15	
BIN_FC	BIN_FC10002040	85684	Risk_taking	Risk taking	11	
BIN_FC	BIN_FC100020544	330	Bulimia_nervosa_diagnosed_by__a_professional	Bulimia nervosa diagnosed by  a professional	44	
BIN_FC	BIN_FC10002090	117686	Seen_doctor_(GP)_for_nerves,_anxiety,_tension_or_depression	Seen doctor (GP) for nerves, anxiety, tension or depression	59	
BIN_FC	BIN_FC10002100	39144	Seen_a_psychiatrist_for_nerves,_anxiety,_tension_or_depression	Seen a psychiatrist for nerves, anxiety, tension or depression	62	
BIN_FC	BIN_FC10002159	10262	Ever_had_same-sex_intercourse	Ever had same-sex intercourse	29	
BIN_FC	BIN_FC10002188	112250	Long-standing_illness,_disability_or_infirmity	Long-standing illness, disability or infirmity	46	
BIN_FC	BIN_FC10002207	303964	Wears_glasses_or_contact_lenses	Wears glasses or contact lenses	31	
BIN_FC	BIN_FC10002227	53162	Other_eye_problems	Other eye problems	18	
BIN_FC	BIN_FC10002257	131603	Hearing_difficulty/problems_with_background_noise	Hearing problems with background noise	38	
BIN_FC	BIN_FC10002267	29021	Use_of_sun/uv_protection_(Never/rarely)	Use of sun/uv protection (Never/rarely)	39	
BIN_FC	BIN_FC10002316	71822	Wheeze_or_whistling_in_the_chest_in_last_year	Wheeze or whistling in the chest in last year	45	
BIN_FC	BIN_FC10002335	54512	Chest_pain_or_discomfort	Chest pain or discomfort	24	
BIN_FC	BIN_FC10002345	124431	Ever_had_bowel_cancer_screening	Ever had bowel cancer screening	31	
BIN_FC	BIN_FC10002365	50725	Ever_had_prostate_specific_antigen_(PSA)_test	Ever had prostate specific antigen (PSA) test	45	
BIN_FC	BIN_FC10002415	101153	Had_major_operations	Had major operations	20	
BIN_FC	BIN_FC10002443	17253	Diabetes_diagnosed_by_doctor	Diabetes diagnosed by doctor	28	
BIN_FC	BIN_FC10002453	29069	Cancer_diagnosed_by_doctor	Cancer diagnosed by doctor	26	
BIN_FC	BIN_FC10002463	35446	Fractured/broken_bones_in_last_5_years	Fractured/broken bones in last 5 years	38	
BIN_FC	BIN_FC10002473	71851	Other_serious_medical_condition/disability_diagnosed_by_doctor	Other serious medical condition/disability diagnosed by doctor	62	
BIN_FC	BIN_FC10002492	166241	Taking_other_prescription_medications	Taking other prescription medications	37	
BIN_FC	BIN_FC10002644	42778	Light_smokers,_at_least_100_smokes_in_lifetime	Light smokers, at least 100 smokes in lifetime	46	
BIN_FC	BIN_FC10002654	23515	Non-butter_spread_type:_Soft_(tub)_margarine	Non-butter spread type: Soft (tub) margarine	44	
BIN_FC	BIN_FC10002674	150324	Ever_had_breast_cancer_screening_/_mammogram	Ever had breast cancer screening / mammogram	44	
BIN_FC	BIN_FC10002694	177291	Ever_had_cervical_smear_test	Ever had cervical smear test	28	
BIN_FC	BIN_FC10002774	56531	Ever_had_stillbirth,_spontaneous_miscarriage_or_termination	Ever had stillbirth, spontaneous miscarriage or termination	59	
BIN_FC	BIN_FC10002784	149560	Ever_taken_oral_contraceptive_pill	Ever taken oral contraceptive pill	34	
BIN_FC	BIN_FC10002814	72592	Ever_used_hormone-replacement_therapy_(HRT)	Ever used hormone-replacement therapy (HRT)	43	
BIN_FC	BIN_FC10002834	15202	Bilateral_oophorectomy_(both_ovaries_removed)	Bilateral oophorectomy (both ovaries removed)	45	
BIN_FC	BIN_FC10002844	121899	Had_other_major_operations	Had other major operations	26	
BIN_FC	BIN_FC10002877	75113	Type_of_tobacco_previously_smoked_(manufactured_cigarettes)	Type of tobacco previously smoked (manufactured cigarettes)	59	
BIN_FC	BIN_FC10002907	36497	Ever_stopped_smoking_for_6+_months	Ever stopped smoking for 6+ months	34	
BIN_FC	BIN_FC10002956	4476	General_pain_for_3+_months	General pain for 3+ months	26	
BIN_FC	BIN_FC10002986	1929	Started_insulin_within_one_year_diagnosis_of_diabetes	Started insulin within one year diagnosis of diabetes	53	
BIN_FC	BIN_FC10003005	20995	Fracture_resulting_from_simple_fall	Fracture resulting from simple fall	35	
BIN_FC	BIN_FC10003082	338	Fractured_heel	Fractured heel	14	
BIN_FC	BIN_FC10003393	12821	Hearing_aid_user	Hearing aid user	16	
BIN_FC	BIN_FC10003404	55663	Neck/shoulder_pain_for_3+_months	Neck/shoulder pain for 3+ months	32	
BIN_FC	BIN_FC10003414	31946	Hip_pain_for_3+_months	Hip pain for 3+ months	22	
BIN_FC	BIN_FC10003446	17671	Type_of_tobacco_currently_smoked_(manufactured_cigarettes)	Type of tobacco currently smoked (manufactured cigarettes)	58	
BIN_FC	BIN_FC10003486	21275	Ever_tried_to_stop_smoking	Ever tried to stop smoking	26	
BIN_FC	BIN_FC10003571	61276	Back_pain_for_3+_months	Back pain for 3+ months	23	
BIN_FC	BIN_FC10003591	14083	Ever_had_hysterectomy_(womb_removed)	Ever had hysterectomy (womb removed)	36	
BIN_FC	BIN_FC10003616	16193	Chest_pain_due_to_walking_ceases_when_standing_still	Chest pain due to walking ceases when standing still	52	
BIN_FC	BIN_FC10003720	7335	Menstruating_today	Menstruating today	18	
BIN_FC	BIN_FC10003731	12317	Former_alcohol_drinker	Former alcohol drinker	22	
BIN_FC	BIN_FC10003741	16256	Stomach/abdominal_pain_for_3+_months	Stomach/abdominal pain for 3+ months	36	
BIN_FC	BIN_FC10003773	60257	Knee_pain_for_3+_months	Knee pain for 3+ months	23	
BIN_FC	BIN_FC10003799	31032	Headaches_for_3+_months	Headaches for 3+ months	23	
BIN_FC	BIN_FC10003912	512	Adopted_father_still_alive	Adopted father still alive	26	
BIN_FC	BIN_FC10003942	975	Adopted_mother_still_alive	Adopted mother still alive	26	
BIN_FC	BIN_FC10004041	659	Gestational_diabetes_only	Gestational diabetes only	25	
BIN_FC	BIN_FC10004067	3034	Facial_pains_for_3+_months	Facial pains for 3+ months	26	
BIN_FC	BIN_FC10004501	37833	Non-accidental_death_in_close_genetic_family	Non-accidental death in close genetic family	44	
BIN_FC	BIN_FC10004598	73606	Ever_depressed_for_a_whole_week	Ever depressed for a whole week	31	
BIN_FC	BIN_FC10004631	48981	Ever_unenthusiastic/disinterested_for_a_whole_week	Ever unenthusiastic/disinterested for a whole week	50	
BIN_FC	BIN_FC10004642	7111	Ever_manic/hyper_for_2_days	Ever manic/hyper for 2 days	27	
BIN_FC	BIN_FC10004653	23386	Ever_highly_irritable/argumentative_for_2_days	Ever highly irritable/argumentative for 2 days	46	
BIN_FC	BIN_FC10004717	14101	Shortness_of_breath_walking_on_level_ground	Shortness of breath walking on level ground	43	
BIN_FC	BIN_FC10004728	31232	Leg_pain_on_walking	Leg pain on walking	19	
BIN_FC	BIN_FC10004792	113	Cochlear_implant	Cochlear implant	16	
BIN_FC	BIN_FC10004825	16853	Noisy_workplace_(Yes,_for_more_than_5_years)	Noisy workplace (Yes, for more than 5 years)	44	
BIN_FC	BIN_FC10004836	6252	Loud_music_exposure_frequency_(Yes,_for_more_than_5_years)	Loud music exposure frequency (Yes, for more than 5 years)	58	
BIN_FC	BIN_FC10005408	1696	Which_eye(s)_affected_by_amblyopia_(lazy_eye)_(Right_eye)	Which eye(s) affected by amblyopia (lazy eye) (Right eye)	57	
BIN_FC	BIN_FC10005419	410	Which_eye(s)_affected_by_injury_or_trauma_resulting_in_loss_of_vision_(Right_eye)	Which eye(s) affected by injury or trauma resulting in loss of vision (Right eye)	81	
BIN_FC	BIN_FC10005441	6980	Which_eye(s)_are_affected_by_cataract_(Right_eye)	Which eye(s) are affected by cataract (Right eye)	49	
BIN_FC	BIN_FC10005452	18804	Leg_pain_when_standing_still_or_sitting	Leg pain when standing still or sitting	39	
BIN_FC	BIN_FC10005463	9743	Leg_pain_in_calf/calves	Leg pain in calf/calves	23	
BIN_FC	BIN_FC10005474	20338	Leg_pain_when_walking_uphill_or_hurrying	Leg pain when walking uphill or hurrying	40	
BIN_FC	BIN_FC10005485	17186	Leg_pain_when_walking_normally	Leg pain when walking normally	30	
BIN_FC	BIN_FC10005496	6143	Leg_pain_when_walking_ever_disappears_while_walking	Leg pain when walking ever disappears while walking	51	
BIN_FC	BIN_FC10005507	4530	Leg_pain_on_walking_:_action_taken_(Stop)	Leg pain on walking : action taken (Stop)	41	
BIN_FC	BIN_FC10005518	10400	Leg_pain_on_walking_:_effect_of_standing_still_(Pain_usually_continues_for_more_than_10_minutes)	Leg pain on walking : effect of standing still (Pain usually continues for more than 10 minutes)	96	
BIN_FC	BIN_FC10005529	1060	Surgery_on_leg_arteries_(other_than_for_varicose_veins)	Surgery on leg arteries (other than for varicose veins)	55	
BIN_FC	BIN_FC10005540	156	Surgery/amputation_of_toe_or_leg_(Yes,_toes)	Surgery/amputation of toe or leg (Yes, toes)	44	
BIN_FC	BIN_FC10005610	41161	Which_eye(s)_affected_by_presbyopia_(Right_eye)	Which eye(s) affected by presbyopia (Right eye)	47	
BIN_FC	BIN_FC10005832	20194	Which_eye(s)_affected_by_hypermetropia_(long_sight)_(Right_eye)	Which eye(s) affected by hypermetropia (long sight) (Right eye)	63	
BIN_FC	BIN_FC10005843	37485	Which_eye(s)_affected_by_myopia_(short_sight)_(Right_eye)	Which eye(s) affected by myopia (short sight) (Right eye)	57	
BIN_FC	BIN_FC10005855	11347	Which_eye(s)_affected_by_astigmatism_(Right_eye)	Which eye(s) affected by astigmatism (Right eye)	48	
BIN_FC	BIN_FC10005877	1388	Which_eye(s)_affected_by_other_eye_condition_(Right_eye)	Which eye(s) affected by other eye condition (Right eye)	56	
BIN_FC	BIN_FC10005890	945	Which_eye(s)_affected_by_diabetes-related_eye_disease_(Right_eye)	Which eye(s) affected by diabetes-related eye disease (Right eye)	65	
BIN_FC	BIN_FC10005912	1280	Which_eye(s)_affected_by_macular_degeneration_(Right_eye)	Which eye(s) affected by macular degeneration (Right eye)	57	
BIN_FC	BIN_FC10005934	1769	Which_eye(s)_affected_by_other_serious_eye_condition_(Right_eye)	Which eye(s) affected by other serious eye condition (Right eye)	64	
BIN_FC	BIN_FC10005959	1275	Previously_smoked_cigarettes_on_most/all_days	Previously smoked cigarettes on most/all days	45	
BIN_FC	BIN_FC10006074	35852	Glasses_worn_(right_eye)_only_during_visual_acuity_test	Glasses worn (right eye) only during visual acuity test	55	
BIN_FC	BIN_FC10006075	35831	Glasses_worn_(left_eye)_only_during_visual_acuity_test	Glasses worn (left eye) only during visual acuity test	54	
BIN_FC	BIN_FC10006119	1955	Which_eye(s)_affected_by_glaucoma_(Right_eye)	Which eye(s) affected by glaucoma (Right eye)	45	
BIN_FC	BIN_FC10006151	5161	Fractured_bone_site(s)_(Ankle)	Fractured bone site(s) (Ankle)	30	
BIN_FC	BIN_FC10006152	80037	Hayfever_allergic_rhinitis_or_eczema	Hayfever allergic rhinitis or eczema	36	
BIN_FC	BIN_FC10006153	4813	Oral_contraceptive_pill_or_minipill	Oral contraceptive pill or minipill	35	
BIN_FC	BIN_FC10006154	6956	Ranitidine_use_self-reported	Ranitidine use self-reported	28	
BIN_FC	BIN_FC10006155	18008	Vitamin_D_vs_multivitamin	Vitamin D vs multivitamin	25	
BIN_FC	BIN_FC10006156	9350	Manic/hyper_symptoms_(I_was_more_active_than_usual)	Manic/hyper symptoms (I was more active than usual)	51	
BIN_FC	BIN_FC10006157	10316	Why_stopped_smoking_Illness	Why stopped smoking Illness	27	
BIN_FC	BIN_FC10006160	239097	Leisure/social_activities_(attend_any_of_the_followings_in_once_a_week_or_more_often:_sports_club,_gym,_pub,_social_club,_religious_group,_adult_edication_class,_or_other_group_activity)	Leisure/social activities (attend any of the followings in once a week or more often: sports club, gym, pub, social club, religious group, adult edication class, or other group activity)	186	
BIN_FC	BIN_FC10006164	317286	Types_of_physical_activity_in_last_4_weeks_(any_of_walking,_other_exercises,_strenuous_sports,_light/heavy_DIY)	Types of physical activity in last 4 weeks (any of walking, other exercises, strenuous sports, light/heavy DIY)	111	
BIN_FC	BIN_FC10006179	14411	Zinc_supplements	Zinc supplements	16	
BIN_FC	BIN_FC10006205	1008	Which_eye(s)_affected_by_strabismus_(squint)_(Right_eye)	Which eye(s) affected by strabismus (squint) (Right eye)	56	
BIN_FC	BIN_FC10010016	27	Regular_use_of_hands-free_device/speakerphone_with_mobile_phone_(pilot)	Regular use of hands-free device/speakerphone with mobile phone (pilot)	71	
BIN_FC	BIN_FC100100920	140365	Any_milk_(Diet,_24hr_recall,_Online_follow-up)	Any milk (Diet, 24hr recall, Online follow-up)	46	
BIN_FC	BIN_FC10010105	292	Internet_user_(pilot)	Internet user (pilot)	21	
BIN_FC	BIN_FC10010114	247	Willing_to_be_contacted_by_email_(pilot)	Willing to be contacted by email (pilot)	40	
BIN_FC	BIN_FC10010793	70	Hearing_difficulty/problems_(pilot)	Hearing problems (pilot)	24	
BIN_FC	BIN_FC10010844	0	Gestational_diabetes_only_(pilot)	Gestational diabetes only (pilot)	33	
BIN_FC	BIN_FC10010895	37	Light_smokers,_at_least_100_smokes_in_lifetime_(pilot)	Light smokers, at least 100 smokes in lifetime (pilot)	54	
BIN_FC	BIN_FC10012187	31521	Brain_MRI_measuring_method	Brain MRI measuring method	26	
BIN_FC	BIN_FC10012323	26077	12-lead_ECG_measuring_method	12-lead ECG measuring method	28	
BIN_FC	BIN_FC1001747	38964	Hair_colour_(natural,_before_greying)_blonde	Hair colour (natural, before greying) blonde	44	
BIN_FC	BIN_FC10020018	28723	Prospective_memory_result	Prospective memory result	25	
BIN_FC	BIN_FC10020116	184861	Never_Smoker	Never Smoker	12	
BIN_FC	BIN_FC10020117	10790	Never_Drinker	Never Drinker	13	
BIN_FC	BIN_FC10020122	953	General_Bipolar	General Bipolar	15	
BIN_FC	BIN_FC10020126	22341	Bipolar_and_major_depression_status_any	Bipolar and major depression status any	39	
BIN_FC	BIN_FC10020165	2140	FI1_:_numeric_addition_test	FI1 : numeric addition test	27	
BIN_FC	BIN_FC10020167	729	FI2_:_identify_largest_number	FI2 : identify largest #	24	
BIN_FC	BIN_FC10020169	13709	FI3_:_word_interpolation	FI3 : word interpolation	24	
BIN_FC	BIN_FC10020171	9194	FI4_:_positional_arithmetic	FI4 : positional arithmetic	27	
BIN_FC	BIN_FC10020173	37190	FI5_:_family_relationship_calculation	FI5 : family relationship calculation	37	
BIN_FC	BIN_FC10020175	18473	FI6_:_conditional_arithmetic	FI6 : conditional arithmetic	28	
BIN_FC	BIN_FC10020177	3937	FI7_:_synonym	FI7 : synonym	13	
BIN_FC	BIN_FC10020179	13547	FI8_:_chained_arithmetic	FI8 : chained arithmetic	24	
BIN_FC	BIN_FC10020181	8004	FI9_:_concept_interpolation	FI9 : concept interpolation	27	
BIN_FC	BIN_FC10020183	2612	FI10_:_arithmetic_sequence_recognition	FI10 : arithmetic sequence recognition	38	
BIN_FC	BIN_FC10020185	1834	FI11_:_antonym	FI11 : antonym	14	
BIN_FC	BIN_FC10020187	2702	FI12_:_square_sequence_recognition	FI12 : square sequence recognition	34	
BIN_FC	BIN_FC10020189	830	FI13_:_subset_inclusion_logic	FI13 : subset inclusion logic	29	
BIN_FC	BIN_FC10020193	294	FI14_:_alphanumeric_substitution	FI14 : alphanumeric substitution	32	
BIN_FC	BIN_FC10020458	5872	Generally_happy	Generally happy	15	
BIN_FC	BIN_FC10020459	13837	Generally_happy_with_own_health	Generally happy with own health	31	
BIN_FC	BIN_FC10020462	1532	Not_distressed_at_all_from_psychotics,_had_a_positive_experience.	Not distressed at all from psychotics, had a positive experience.	65	
BIN_FC	BIN_FC10020487	6478	Never_felt_hated_by_family_member_as_a_child	Never felt hated by family member as a child	44	
BIN_FC	BIN_FC10020488	90559	Never_Physically_abused_by_family_as_a_child	Never Physically abused by family as a child	44	
BIN_FC	BIN_FC10020489	1472	Never_Felt_loved_as_a_child	Never Felt loved as a child	27	
BIN_FC	BIN_FC10020490	100194	Never_Sexually_molested_as_a_child	Never Sexually molested as a child	34	
BIN_FC	BIN_FC10020491	2077	Never_had_Someone_to_take_to_doctor_when_needed_as_a_child	Never had Someone to take to doctor when needed as a child	58	
BIN_FC	BIN_FC10020492	9516	Longest_period_of_mania_or_irritability_less_than_24_hours	Longest period of mania or irritability less than 24 hours	58	
BIN_FC	BIN_FC10020521	84058	Never_Physically_abused_by_family_as_a_child	Never Physically abused by family as a child	44	
BIN_FC	BIN_FC10020522	8675	Never_Been_in_a_confiding_relationship_as_an_adult	Never Been in a confiding relationship as an adult	50	
BIN_FC	BIN_FC10020523	96382	Never_Physical_violence_by_partner_or_ex-partner_as_an_adult	Never Physical violence by partner or ex-partner as an adult	60	
BIN_FC	BIN_FC10020524	104021	Never_Sexual_interference_by_partner_or_ex-partner_without_consent_as_an_adult	Never Sexual interference by partner or ex-partner without consent as an adult	78	
BIN_FC	BIN_FC10020525	3563	Never_Able_to_pay_rent/mortgage_as_an_adult	Never Able to pay rent/mortgage as an adult	43	
BIN_FC	BIN_FC10020526	10346	Been_in_a_serious_accident_believed_to_be_life-threatening	Been in a serious accident believed to be life-threatening	58	
BIN_FC	BIN_FC10020527	3597	Been_involved_in_combat_or_exposed_to_war-zone	Been involved in combat or exposed to war-zone	46	
BIN_FC	BIN_FC10020528	17953	Diagnosed_with_life-threatening_illness	Diagnosed with life-threatening illness	39	
BIN_FC	BIN_FC10020529	19916	Victim_of_physically_violent_crime	Victim of physically violent crime	34	
BIN_FC	BIN_FC10020530	14706	Witnessed_sudden_violent_death	Witnessed sudden violent death	30	
BIN_FC	BIN_FC10020531	15737	Victim_of_sexual_assault	Victim of sexual assault	24	
BIN_FC	BIN_FC10020536	31246	Weight_changed_during_worst_episode_of_depression	Weight changed during worst episode of depression	49	
BIN_FC	BIN_FC10020537	3434	Rarely_have_difficulty_controlling_worry_during_worst_period_of_anxiety	Rarely have difficulty controlling worry during worst period of anxiety	71	
BIN_FC	BIN_FC10020539	3900	Rarely_has_inability_to_stop_worry_during_worst_period_of_anxiety	Rarely has inability to stop worry during worst period of anxiety	65	
BIN_FC	BIN_FC10020543	14577	Worried_about_1_thing_during_worst_period_of_anxiety	Worried about 1 thing during worst period of anxiety	52	
BIN_FC	BIN_FC10020544	1364	Social_anxiety_or_social_phobia_diagnosed_by__a_professional	Social anxiety or social phobia diagnosed by  a professional	60	
BIN_FC	BIN_FC10020546	3792	Unprescribed_medication_taken_for_depression	Unprescribed medication taken for depression	44	
BIN_FC	BIN_FC10020547	24009	Talking_based_therapies_taken_for_depression	Talking based therapies taken for depression	44	
BIN_FC	BIN_FC10020548	5087	Manifestations_of_mania_or_irritability_More_talkative_vs_any	Manifestations of mania or irritability More talkative vs any	61	
BIN_FC	BIN_FC10020549	2787	Unprescribed_medication_taken_for_anxiety	Unprescribed medication taken for anxiety	41	
BIN_FC	BIN_FC10020550	13878	Talking_based_therapies_taken_for_anxiety	Talking based therapies taken for anxiety	41	
