#GBE_category	GBE_ID	N	N_GBE	N_NBW	N_AFR	N_SAS	N_EAS	N_SMR	N_OTH	N_META	GBE_NAME	GBE_short_name	GBE_short_name_len
Blood_assays	INI30270	471039	322697	23681	5974	7373	1102	42657	27014	430498	Mean_sphered_cell_volume	Mean sphered cell volume	24
Blood_assays	INI30280	471037	322697	23680	5973	7373	1102	42657	27014	430496	Immature_reticulocyte_fraction	Immature reticulocyte fraction	30
Blood_assays	INI30290	471039	322697	23681	5974	7373	1102	42657	27014	430498	High_light_scatter_reticulocyte_percentage	High light scatter reticulocyte %	33
Blood_assays	INI30300	471038	322697	23681	5974	7373	1102	42656	27014	430497	High_light_scatter_reticulocyte_count	High light scatter reticulocyte count	37
Blood_assays	INI30600	432348	296005	21759	5658	6831	997	39065	24991	395306	Albumin	Albumin	7
Blood_assays	INI30610	470872	322344	23771	6101	7479	1096	42642	27172	430605	Alkaline_phosphatase	Alkaline phosphatase	20
Blood_assays	INI30620	470671	322205	23758	6099	7466	1095	42629	27157	430409	Alanine_aminotransferase	Alanine aminotransferase	24
Blood_assays	INI30630	429800	294275	21609	5632	6821	988	38801	24834	392960	Apolipoprotein_A	Apolipoprotein A	16
Blood_assays	INI30640	468526	320798	23638	6044	7414	1088	42437	27035	428454	Apolipoprotein_B	Apolipoprotein B	16
Blood_assays	INI30650	469122	321180	23673	6063	7454	1086	42495	27085	429036	Aspartate_aminotransferase	Aspartate aminotransferase	26
Blood_assays	INI30660	401039	275214	20309	5082	6196	929	36351	22944	367025	Direct_bilirubin	Direct bilirubin	16
Blood_assays	INI30670	470551	322125	23752	6097	7479	1094	42600	27162	430309	Urea	Urea	4
Blood_assays	INI30680	432200	295894	21751	5658	6835	1000	39052	24986	395176	Calcium	Calcium	7
Blood_assays	INI30690	470859	322332	23774	6097	7478	1096	42636	27178	430591	Cholesterol	Cholesterol	11
Blood_assays	INI30700	470636	322172	23762	6097	7479	1095	42617	27161	430383	Creatinine	Creatinine	10
Blood_assays	INI30710	469870	321655	23721	6088	7456	1092	42544	27113	429669	C-reactive_protein	C-reactive protein	18
Blood_assays	INI30720	470830	322310	23779	6098	7478	1097	42619	27174	430555	Cystatin_C	Cystatin C	10
Blood_assays	INI30730	470617	322174	23750	6097	7478	1095	42612	27166	430372	Gamma_glutamyltransferase	Gamma glutamyltransferase	25
Blood_assays	INI30740	431854	295706	21725	5651	6832	1000	39008	24944	394866	Glucose	Glucose	7
Blood_assays	INI30750	467926	322322	23762	5219	7397	1101	42654	26906	429361	Glycated_haemoglobin_(HbA1c)	Glycated haemoglobin (HbA1c)	28
Blood_assays	INI30760	432145	295883	21750	5656	6827	1000	39036	24970	395122	HDL_cholesterol	HDL cholesterol	15
Blood_assays	INI30770	468398	320668	23653	6058	7425	1089	42416	27048	428357	IGF-1	IGF-1	5
Blood_assays	INI30780	470021	321757	23728	6086	7459	1096	42564	27128	429818	LDL_direct	LDL direct	10
Blood_assays	INI30790	377672	257047	19197	5086	6590	994	34071	22383	345368	Lipoprotein_A	Lipoprotein A	13
Blood_assays	INI30800	77718	51174	4645	1610	1361	237	6369	5238	70634	Oestradiol	Oestradiol	10
Blood_assays	INI30810	431535	295451	21704	5650	6823	998	38991	24942	394559	Phosphate	Phosphate	9
Blood_assays	INI30820	41990	29161	1964	449	639	74	3860	2332	38479	Rheumatoid_factor	Rheumatoid factor	17
Blood_assays	INI30830	428186	293218	21531	5606	6781	993	38705	24727	391561	SHBG	SHBG	4
Blood_assays	INI30840	468899	321033	23663	6059	7453	1085	42468	27071	428832	Total_bilirubin	Total bilirubin	15
Blood_assays	INI30850	427075	292771	21549	5534	6804	1022	38657	24513	390850	Testosterone	Testosterone	12
Blood_assays	INI30860	431881	295684	21730	5659	6833	999	39006	24975	394886	Total_protein	Total protein	13
Blood_assays	INI30870	470489	322070	23749	6096	7471	1095	42607	27156	430244	Triglycerides	Triglycerides	13
Blood_assays	INI30880	470310	321923	23752	6093	7470	1094	42593	27146	430071	Urate	Urate	5
Blood_assays	INI30890	449967	308436	22820	5926	6558	1070	40671	25920	411401	Vitamin_D	Vitamin D	9
Blood_assays	INI30897	468500	320664	23681	6086	7462	1095	42416	27043	428447	Estimated_sample_dilution_factor	Estimated sample dilution factor	32
Blood_pressure	INI102	475128	319526	23727	6409	7693	1106	42254	27115	427830	Pulse_rate,_automated_reading	Pulse rate (AR)	15
Blood_pressure	INI4079	475128	319526	23727	6409	7693	1106	42254	27115	427830	Diastolic_blood_pressure,_automated_reading	Diastolic BP (AR)	17
Blood_pressure	INI4080	475123	319524	23726	6409	7693	1106	42253	27115	427826	Systolic_blood_pressure,_automated_reading	Systolic BP (AR)	16
Blood_pressure	INI93	48794	32557	2103	209	381	99	4393	2352	42094	Systolic_blood_pressure,_manual_reading	Systolic BP, manual reading	27
Blood_pressure	INI94	48794	32557	2103	209	381	99	4393	2352	42094	Diastolic_blood_pressure,_manual_reading	Diastolic BP, manual reading	28
Blood_pressure	INI95	48794	32557	2103	209	381	99	4393	2352	42094	Pulse_rate_(during_blood-pressure_measurement)	Pulse rate (during blood-pressure measurement)	46
Bone-densitometry_of_heel	BIN_FC10003082	503	338	24	4	2	0	48	31	441	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN_FC20003082	183	129	9	0	1	0	19	14	162	Fractured_heel	Fractured heel	14
Bone-densitometry_of_heel	BIN19	279111	194370	12377	2253	2327	533	26294	14684	252838	Heel_ultrasound_method	Heel ultrasound method	22
Bone-densitometry_of_heel	BIN3081	317744	220607	14695	2577	2706	646	29661	17062	287954	Foot_measured_for_bone_density	Foot measured for bone density	30
Bone-densitometry_of_heel	BIN4092	196813	129199	10638	3561	5080	529	16502	12127	177636	Heel_ultrasound_method_(left)	Heel ultrasound method (L)	26
Bone-densitometry_of_heel	BIN4093	467	329	22	8	6	0	42	25	418	Fractured_heel_(left)	Fractured heel (L)	18
Bone-densitometry_of_heel	BIN4095	196978	129299	10635	3592	5078	531	16506	12138	177779	Heel_ultrasound_method_(right)	Heel ultrasound method (R)	26
Bone-densitometry_of_heel	BIN4096	640	402	55	15	13	3	59	32	576	Fractured_heel_(right)	Fractured heel (R)	18
Bone-densitometry_of_heel	INI3083	42732	29048	2529	368	413	117	3766	2598	38839	Heel_quantitative_ultrasound_index_(QUI),_manual_entry	Heel quantitative ultrasound index (QUI), manual entry	54
Bone-densitometry_of_heel	INI3084	42732	29048	2529	368	413	117	3766	2598	38839	Heel_bone_mineral_density_(BMD),_manual_entry	Heel bone mineral density (BMD), manual entry	45
Bone-densitometry_of_heel	INI3085	42732	29048	2529	368	413	117	3766	2598	38839	Heel_Broadband_ultrasound_attenuation_(BUA),_manual_entry	Heel Broadband ultrasound attenuation (BUA), manual entry	57
Bone-densitometry_of_heel	INI3086	42732	29048	2529	368	413	117	3766	2598	38839	Speed_of_sound_through_heel,_manual_entry	Speed of sound through heel, manual entry	41
Bone-densitometry_of_heel	INI3143	279098	194361	12376	2253	2327	533	26294	14682	252826	Ankle_spacing_width	Ankle spacing width	19
Bone-densitometry_of_heel	INI3144	279081	194348	12376	2252	2327	533	26292	14682	252810	Heel_Broadband_ultrasound_attenuation,_direct_entry	Heel Broadband ultrasound attenuation, direct entry	51
Bone-densitometry_of_heel	INI3146	279098	194361	12376	2253	2327	533	26294	14682	252826	Speed_of_sound_through_heel	Speed of sound through heel	27
Bone-densitometry_of_heel	INI3147	279098	194361	12376	2253	2327	533	26294	14682	252826	Heel_quantitative_ultrasound_index_(QUI),_direct_entry	Heel quantitative ultrasound index (QUI), direct entry	54
Bone-densitometry_of_heel	INI3148	278958	194271	12374	2248	2325	533	26277	14670	252698	Heel_bone_mineral_density_(BMD)	Heel bone mineral density (BMD)	31
Bone-densitometry_of_heel	INI4100	196801	129195	10636	3560	5080	529	16501	12126	177627	Ankle_spacing_width_(left)	Ankle spacing width (L)	23
Bone-densitometry_of_heel	INI4101	196791	129190	10636	3559	5080	529	16500	12126	177620	Heel_broadband_ultrasound_attenuation_(left)	Heel broadband ultrasound attenuation (L)	41
Bone-densitometry_of_heel	INI4103	196801	129195	10636	3560	5080	529	16501	12126	177627	Speed_of_sound_through_heel_(left)	Speed of sound through heel (L)	31
Bone-densitometry_of_heel	INI4104	196801	129195	10636	3560	5080	529	16501	12126	177627	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(left)	Heel quantitative ultrasound index (QUI), direct entry (L)	58
Bone-densitometry_of_heel	INI4105	196680	129117	10626	3558	5074	529	16495	12116	177515	Heel_bone_mineral_density_(BMD)_(left)	Heel bone mineral density (BMD) (L)	35
Bone-densitometry_of_heel	INI4106	196801	129195	10636	3560	5080	529	16501	12126	177627	Heel_bone_mineral_density_(BMD)_T-score,_automated_(left)	Heel bone mineral density (BMD) T-score, automated (L)	54
Bone-densitometry_of_heel	INI4119	196968	129294	10633	3592	5078	531	16506	12137	177771	Ankle_spacing_width_(right)	Ankle spacing width (R)	23
Bone-densitometry_of_heel	INI4120	196956	129288	10633	3591	5077	531	16505	12135	177760	Heel_broadband_ultrasound_attenuation_(right)	Heel broadband ultrasound attenuation (R)	41
Bone-densitometry_of_heel	INI4122	196968	129294	10633	3592	5078	531	16506	12137	177771	Speed_of_sound_through_heel_(right)	Speed of sound through heel (R)	31
Bone-densitometry_of_heel	INI4123	196968	129294	10633	3592	5078	531	16506	12137	177771	Heel_quantitative_ultrasound_index_(QUI),_direct_entry_(right)	Heel quantitative ultrasound index (QUI), direct entry (R)	58
Bone-densitometry_of_heel	INI4124	196838	129224	10627	3586	5069	531	16493	12122	177652	Heel_bone_mineral_density_(BMD)_(right)	Heel bone mineral density (BMD) (R)	35
Bone-densitometry_of_heel	INI4125	196968	129294	10633	3592	5078	531	16506	12137	177771	Heel_bone_mineral_density_(BMD)_T-score,_automated_(right)	Heel bone mineral density (BMD) T-score, automated (R)	54
Bone-densitometry_of_heel	INI4138	6008	4222	219	14	29	9	613	247	5330	Heel_bone_mineral_density_(BMD)_T-score,_manual_entry_(left)	Heel bone mineral density (BMD) T-score, manual entry (L)	57
Bone-densitometry_of_heel	INI4139	6008	4222	219	14	29	9	613	247	5330	Heel_quantitative_ultrasound_index_(QUI),_manual_entry_(left)	Heel quantitative ultrasound index (QUI), manual entry (L)	58
Bone-densitometry_of_heel	INI4140	6008	4222	219	14	29	9	613	247	5330	Heel_bone_mineral_density_(BMD),_manual_entry_(left)	Heel bone mineral density (BMD), manual entry (L)	49
Bone-densitometry_of_heel	INI4141	6008	4222	219	14	29	9	613	247	5330	Heel_broadband_ultrasound_attenuation_(BUA),_manual_entry_(left)	Heel broadband ultrasound attenuation (BUA), manual entry (L)	61
Bone-densitometry_of_heel	INI4142	6008	4222	219	14	29	9	613	247	5330	Speed_of_sound_through_heel,_manual_entry_(left)	Speed of sound through heel, manual entry (L)	45
Bone-densitometry_of_heel	INI4143	6102	4290	221	22	30	10	624	248	5435	Heel_bone_mineral_density_(BMD)_T-score,_manual_entry_(right)	Heel bone mineral density (BMD) T-score, manual entry (R)	57
Bone-densitometry_of_heel	INI4144	6102	4290	221	22	30	10	624	248	5435	Heel_quantitative_ultrasound_index_(QUI),_manual_entry_(right)	Heel quantitative ultrasound index (QUI), manual entry (R)	58
Bone-densitometry_of_heel	INI4145	6102	4290	221	22	30	10	624	248	5435	Heel_bone_mineral_density_(BMD),_manual_entry_(right)	Heel bone mineral density (BMD), manual entry (R)	49
Bone-densitometry_of_heel	INI4146	6102	4290	221	22	30	10	624	248	5435	Heel_broadband_ultrasound_attenuation_(BUA),_manual_entry_(right)	Heel broadband ultrasound attenuation (BUA), manual entry (R)	61
Bone-densitometry_of_heel	INI4147	6102	4290	221	22	30	10	624	248	5435	Speed_of_sound_through_heel,_manual_entry_(right)	Speed of sound through heel, manual entry (R)	45
Bone-densitometry_of_heel	INI77	42732	29048	2529	368	413	117	3766	2598	38839	Heel_bone_ultrasound_T-score,_manual_entry	Heel bone ultrasound T-score, manual entry	42
Bone-densitometry_of_heel	INI78	279098	194361	12376	2253	2327	533	26294	14682	252826	Heel_bone_mineral_density_(BMD)_T-score,_automated	Heel bone mineral density (BMD) T-score, automated	50
Brain_MRI	BIN_FC10012187	45208	31521	2032	237	382	103	4128	2295	40698	Brain_MRI_measuring_method	Brain MRI measuring method	26
Brain_MRI	BIN_FC20012187	343	252	10	4	8	1	25	13	300	Brain_MRI_measuring_method	Brain MRI measuring method	26
Brain_MRI	BIN_FC30012187	1474	1030	48	10	20	1	127	82	1317	Brain_MRI_measuring_method	Brain MRI measuring method	26
Brain_MRI	BIN12139	679	472	32	1	3	1	76	26	606	Believed_safe_to_perform_brain_MRI_scan	Believed safe to perform brain MRI scan	39
Brain_MRI	BIN12188	37577	26331	1633	183	307	77	3421	1907	33859	Brain_MRI_measurement_completed	Brain MRI measurement completed	31
Brain_MRI	INI25780	4522	3233	179	23	36	7	403	260	4134	Acquisition_protocol_phase	Acquisition protocol phase	26
cancer	cancer1001	3900	2585	210	32	28	5	368	200	3363	lung_cancer	Lung cancer	11
cancer	cancer1002	18608	12366	954	126	161	37	1639	1014	16136	breast_cancer	Breast cancer	13
cancer	cancer1003	32288	23144	1649	12	21	7	3024	1185	29002	skin_cancer	Skin cancer	11
cancer	cancer1004	1057	710	72	5	17	4	99	48	857	cancer_of_lip/mouth/pharynx/oral_cavity	Cancer of lip/mouth/pharynx/oral cavity	39
cancer	cancer1005	183	126	7	2	2	0	18	14	158	salivary_gland_cancer	Salivary gland cancer	21
cancer	cancer1006	573	395	37	1	6	0	57	20	472	larynx/throat_cancer	Larynx/throat cancer	20
cancer	cancer1007	104	73	4	0	1	1	10	5	0	nasal_cavity_cancer	Nasal cavity cancer	19
cancer	cancer1008	35	20	4	0	0	0	6	3	0	ear_cancer	Ear cancer	10
cancer	cancer1009	46	30	3	0	0	0	3	4	0	sinus_cancer	Sinus cancer	12
cancer	cancer1010	113	68	9	0	0	0	14	5	0	lip_cancer	Lip cancer	10
cancer	cancer1011	514	358	31	0	7	0	42	28	428	tongue_cancer	Tongue cancer	13
cancer	cancer1012	93	57	8	1	2	0	8	3	0	gum_cancer	Gum cancer	10
cancer	cancer1015	201	137	9	4	5	0	16	13	166	parotid_gland_cancer	Parotid gland cancer	20
cancer	cancer1017	1183	849	50	4	2	0	119	45	1013	oesophageal_cancer	Oesophageal cancer	18
cancer	cancer1018	1047	710	53	11	10	2	124	33	867	stomach_cancer	Stomach cancer	14
cancer	cancer1019	549	387	18	9	6	0	52	24	463	small_intestine/small_bowel_cancer	Small intestine/small bowel cancer	34
cancer	cancer1020	7497	5140	362	60	45	10	713	341	6556	large_bowel_cancer/colorectal_cancer	Large bowel cancer/colorectal cancer	36
cancer	cancer1022	5538	3785	266	48	33	8	529	261	4841	colon_cancer/sigmoid_cancer	Colon cancer/sigmoid cancer	27
cancer	cancer1023	3499	2421	176	23	20	3	332	151	3080	rectal_cancer	Rectal cancer	13
cancer	cancer1024	855	568	28	15	14	4	82	52	702	liver/hepatocellular_cancer	Liver/hepatocellular cancer	27
cancer	cancer1025	398	281	17	2	6	1	37	15	333	gallbladder/bile_duct_cancer	Gallbladder/bile duct cancer	28
cancer	cancer1026	1177	808	63	7	14	3	108	60	976	pancreas_cancer	Pancreas cancer	15
cancer	cancer1029	56	38	3	1	1	1	4	2	0	peripheral_nerve/autonomic_nerve_cancer	Peripheral nerve/autonomic nerve cancer	39
cancer	cancer1030	335	235	15	0	0	0	35	17	287	eye_and/or_adnexal_cancer	Eye and/or adnexal cancer	25
cancer	cancer1031	80	52	4	0	0	0	11	4	0	meningeal_cancer_/_malignant_meningioma	Meningeal cancer / malignant meningioma	39
cancer	cancer1032	975	662	55	6	11	4	88	52	802	brain_cancer_/_primary_malignant_brain_tumour	Brain cancer / primary malignant brain tumour	45
cancer	cancer1033	98	65	8	0	0	1	12	3	0	spinal_cord_or_cranial_nerve_cancer	Spinal cord or cranial nerve cancer	35
cancer	cancer1034	1890	1293	80	15	28	2	184	91	1568	kidney/renal_cell_cancer	Kidney/renal cell cancer	24
cancer	cancer1035	3328	2323	156	12	28	1	311	168	2958	bladder_cancer	Bladder cancer	14
cancer	cancer1036	129	92	8	0	1	1	9	5	0	other_cancer_of_urinary_tract	Other cancer of urinary tract	29
cancer	cancer1037	7809	5288	434	52	36	11	690	432	6844	female_genital_tract_cancer	Female genital tract cancer	27
cancer	cancer1038	5270	3794	199	68	31	3	475	264	4732	male_genital_tract_cancer	Male genital tract cancer	25
cancer	cancer1039	2031	1379	111	16	18	5	177	105	1772	ovarian_cancer	Ovarian cancer	14
cancer	cancer1040	2675	1805	139	17	31	7	238	119	2301	uterine/endometrial_cancer	Uterine/endometrial cancer	26
cancer	cancer1041	4330	2959	231	28	14	4	372	261	3823	cervical_cancer	Cervical cancer	15
cancer	cancer1042	88	62	5	2	1	0	2	3	0	vaginal_cancer	Vaginal cancer	14
cancer	cancer1043	225	148	14	1	2	0	21	14	183	vulval_cancer	Vulval cancer	13
cancer	cancer1044	11054	7841	441	199	78	9	980	531	9992	prostate_cancer	Prostate cancer	15
cancer	cancer1045	957	689	36	1	5	0	86	47	822	testicular_cancer	Testicular cancer	17
cancer	cancer1046	116	81	9	0	1	1	10	3	0	penis_cancer	Penis cancer	12
cancer	cancer1047	3124	2120	154	16	28	6	285	175	2734	lymphoma	Lymphoma	8
cancer	cancer1048	1449	1009	74	7	12	0	146	58	1213	leukaemia	Leukaemia	9
cancer	cancer1050	968	641	52	29	12	1	83	46	770	multiple_myeloma	Multiple myeloma	16
cancer	cancer1051	35	23	3	1	0	0	4	2	0	myelofibrosis_or_myelodysplasia	Myelofibrosis or myelodysplasia	31
cancer	cancer1052	691	462	42	5	4	0	49	44	555	hodgkins_lymphoma_/_hodgkins_disease	Hodgkins lymphoma / hodgkins disease	36
cancer	cancer1053	2474	1679	112	11	26	5	237	134	2162	non-hodgkins_lymphoma	Non-hodgkins lymphoma	21
cancer	cancer1055	1211	842	70	8	10	0	103	56	1001	chronic_lymphocytic	Chronic lymphocytic	19
cancer	cancer1056	752	533	35	5	8	0	70	21	624	chronic_myeloid	Chronic myeloid	15
cancer	cancer1059	6424	4618	347	2	3	4	587	232	5784	malignant_melanoma	Malignant melanoma	18
cancer	cancer1060	28880	20707	1442	11	19	4	2725	1053	25927	non-melanoma_skin_cancer	Non-melanoma skin cancer	24
cancer	cancer1063	341	233	20	5	6	0	23	21	277	primary_bone_cancer	Primary bone cancer	19
cancer	cancer1064	359	236	13	0	0	0	48	15	299	mesothelioma	Mesothelioma	12
cancer	cancer1065	897	570	57	15	12	3	82	65	717	thyroid_cancer	Thyroid cancer	14
cancer	cancer1066	38	24	1	0	1	1	2	1	0	parathyroid_cancer	Parathyroid cancer	18
cancer	cancer1067	94	62	4	3	1	0	7	8	0	adrenal_cancer	Adrenal cancer	14
cancer	cancer1068	385	267	17	4	3	0	29	23	319	sarcoma/fibrosarcoma	Sarcoma/fibrosarcoma	20
cancer	cancer1074	505	362	24	4	4	0	42	16	420	acute_myeloid_leukaemia	Acute myeloid leukaemia	23
cancer	cancer1075	18	13	1	0	0	0	1	1	0	retinoblastoma	Retinoblastoma	14
cancer	cancer1076	30	13	6	3	0	0	1	5	0	kaposis_sarcoma	Kaposis sarcoma	15
cancer	cancer1077	316	215	18	1	11	0	31	11	257	mouth_cancer	Mouth cancer	12
cancer	cancer1079	141	92	12	0	0	1	15	6	0	oropharynx_/_oropharyngeal_cancer	Oropharynx / oropharyngeal cancer	33
cancer	cancer1080	22	14	3	0	0	0	1	1	0	trachea_cancer	Trachea cancer	14
cancer	cancer1081	44	30	4	1	0	0	5	0	0	thymus_cancer_/_malignant_thymoma	Thymus cancer / malignant thymoma	33
cancer	cancer1082	91	63	6	0	0	0	6	5	0	heart_/_mediastinum_cancer	Heart / mediastinum cancer	26
cancer	cancer1084	4561	3032	255	34	33	5	436	226	3949	respiratory_/_intrathoracic_cancer	Respiratory / intrathoracic cancer	34
cancer	cancer1085	3603	2468	146	32	29	5	341	176	3131	bone_metastases_/_bony_secondaries	Bone metastases / bony secondaries	34
cancer	cancer1086	175	119	8	4	2	0	16	9	144	appendix_cancer	Appendix cancer	15
cancer	cancer1087	91	58	8	1	1	0	7	4	0	fallopian_tube_cancer	Fallopian tube cancer	21
cancer	cancer1088	30	18	3	0	0	0	2	1	0	malignant_insulinoma	Malignant insulinoma	20
Cancer_register	INI40008	89766	62364	4144	586	544	104	8245	4175	80162	Age_at_cancer_diagnosis	Age at cancer diagnosis	23
Cancer_register	INI40009	89766	62364	4144	586	544	104	8245	4175	80162	Reported_occurrences_of_cancer	Reported occurrences of cancer	30
Carotid_ultrasound	INI22670	25737	18174	880	113	206	56	2418	1247	23094	Minimum_carotid_IMT_(intima-medial_thickness)_at_120_degrees	Minimum carotid IMT (intima-medial thickness) at 120 degrees	60
Carotid_ultrasound	INI22671	25737	18174	880	113	206	56	2418	1247	23094	Mean_carotid_IMT_(intima-medial_thickness)_at_120_degrees	Mean carotid IMT (intima-medial thickness) at 120 degrees	57
Carotid_ultrasound	INI22672	25737	18174	880	113	206	56	2418	1247	23094	Maximum_carotid_IMT_(intima-medial_thickness)_at_120_degrees	Maximum carotid IMT (intima-medial thickness) at 120 degrees	60
